ID,Date,Username,Likes,Retweets,Replies,URL,Text
1212523706074816512,2020-01-01 23:59:13+00:00,vincent13031925,148,15,1,https://twitter.com/vincent13031925/status/1212523706074816512,"Tesla Dominated 🏆Dutch EV Market With Close To 30,000 Model 3 Registered in 2019. @elonmusk 

$TSLA #Tesla #Model3 #Netherlands

https://t.co/RPwyocxW7B"
1212521397802741761,2020-01-01 23:50:03+00:00,EvaFoxU,46,9,2,https://twitter.com/EvaFoxU/status/1212521397802741761,"Tesla Dominated Dutch EV Market With Close To ‼️30K‼️ Model 3 Registered in 2019 🇳🇱

Model 3 completely rewrote the rules of what a compact sports sedan can be 🚘😎

@Tesla @elonmusk 🤝👍🏼
$TSLA #Tesla #TeslaModel3
https://t.co/kE9XLxyMNk"
1212516763566559234,2020-01-01 23:31:38+00:00,SteveHamel16,35,3,8,https://twitter.com/SteveHamel16/status/1212516763566559234,"Very good question.

How does someone (""hypothetical shareholder"") make money investing in a company that ""grows at an unstoppable rate""?

Does anybody want to answer this question?

$TSLA
@Tesla https://t.co/XYTA1BEwPy"
1212514589088178177,2020-01-01 23:23:00+00:00,TimOthy3399,28,2,12,https://twitter.com/TimOthy3399/status/1212514589088178177,"$TSLA. It seems we always get deliveries report around a week, to a week and a half out. I’ve read the past few days, most of you are expecting news sometime this week. Well, I hope you’re all right 🤓🤑🚀😘♥️. I’m thinking a minimum of 120k deliveries.  Thoughts?"
1212513037233483776,2020-01-01 23:16:50+00:00,vincent13031925,171,16,8,https://twitter.com/vincent13031925/status/1212513037233483776,"Short sellers of $TSLA  (aka TSLAQ) were down $7.6 billion in market-to-market losses from June 3 to mid-December 2019, per S3 @ihors3"
1212507315745767426,2020-01-01 22:54:06+00:00,4xRevenue,13,2,1,https://twitter.com/4xRevenue/status/1212507315745767426,"@BradMunchen No clue what the stock does under any scenario.  All I know, is $TSLA had 22k of inventory, produced 105k ish in 4q.  So, if we don't see sales of at least 115k, something is wrong."
1212504046537453572,2020-01-01 22:41:06+00:00,StaniKulechov,24,3,2,https://twitter.com/StaniKulechov/status/1212504046537453572,$LEND is more fun than $TSLA
1212501642290946048,2020-01-01 22:31:33+00:00,dan_octane,23,6,1,https://twitter.com/dan_octane/status/1212501642290946048,"A year ago, $TSLA 2019 and 2020 average EPS estimates were $6.42 and $10.35; today, they are -$0.75 and $5.45 (per yahoo finance). $TSLAQ."
1212500676560867328,2020-01-01 22:27:43+00:00,Trumpery45,54,6,7,https://twitter.com/Trumpery45/status/1212500676560867328,"how do the family of the two victims in the honda civic, t-boned by a 2016 model S as it came off a freeway and blew through a red light, feel about the idea that some people just need to die in order to allow software testing on the streets? $tsla"
1212497493038116864,2020-01-01 22:15:04+00:00,TeslaNY,417,77,6,https://twitter.com/TeslaNY/status/1212497493038116864,"Doug DeMuro awards Tesla Model 3 Performance car of the year 2019 🚘🔋🏆 “It’s gotten to the point where you almost can’t afford not to get a Model 3 Perf. bc it offers so much for the money, it’d be difficult to justify buying any other vehicle!” https://t.co/yoMHNNJ4Rh $TSLA https://t.co/AMocYmg7J3"
1212475532442587138,2020-01-01 20:47:48+00:00,sbalatan,42,6,7,https://twitter.com/sbalatan/status/1212475532442587138,$TSLA - Turns out the Long Lines at Freemont was a Sting operation to perform a Bait and Switch to up-sell eager Tesla customers to get the expiring Tax Credit.  This is is a Very Elon move.  Dirty but probably worked.  $TSLAQ #tesla https://t.co/jKMXA8tgT1
1212471636768645121,2020-01-01 20:32:19+00:00,BradMunchen,57,10,8,https://twitter.com/BradMunchen/status/1212471636768645121,"$TSLA $TSLAQ
1) I get 109K for $TSLAs Q4 deliveries. I'm sure that China was around 13K &amp; EU was around 31K, with &gt;40% in the NL, where subsidies run out in January. I assume that the US was 52K, which is quite optimistic. The stock should sell off even if deliveries are 115K+."
1212471093774241793,2020-01-01 20:30:10+00:00,SteveHamel16,23,4,2,https://twitter.com/SteveHamel16/status/1212471093774241793,"What a bunch of 🤡 @MorganStanley are!

$TSLA
@Tesla https://t.co/hixHI1N2cz"
1212470557259812865,2020-01-01 20:28:02+00:00,SteveHamel16,36,7,2,https://twitter.com/SteveHamel16/status/1212470557259812865,"I wonder what @elonmusk and @karpathy have planned in order to deal with #tumbleweed? 

$TSLA
@Tesla https://t.co/3MQAYYa2Sq"
1212467746736181248,2020-01-01 20:16:52+00:00,vincent13031925,402,43,15,https://twitter.com/vincent13031925/status/1212467746736181248,"From KPI data indicated Tesla China sold about 50,000 vehicles in 2019, also from the people who familiar with the matter said that $TSLA China is targeting to increase 500% in 2020, reaching 250,000 vehicles

My estimate of 150K or equal to 300% grow is being very conservative."
1212461753818210304,2020-01-01 19:53:03+00:00,vincent13031925,243,35,13,https://twitter.com/vincent13031925/status/1212461753818210304,"Tesla prepares to open R&amp;D office in Israel 

by @EvaFoxU 
via @Tesmanian_com 

$TSLA #Tesla #Israel 

https://t.co/lYKElPDS1k"
1212461226195738624,2020-01-01 19:50:57+00:00,montana_skeptic,82,12,4,https://twitter.com/montana_skeptic/status/1212461226195738624,"""With the stock now trading above 70 times 2020 adjusted earnings estimates and worth twice as much as Ford Motor Co., $TSLA shareholders appear comfortable. That might prove an expensive bet to make."" https://t.co/WFEcYxpZO0"
1212461066636210176,2020-01-01 19:50:19+00:00,CGasparino,33,11,4,https://twitter.com/CGasparino/status/1212461066636210176,"Really nice analysis here by @CGrantWSJ, which explains why the $TSLA numbers really don’t add up https://t.co/lbhCs8LUFD"
1212455520155516929,2020-01-01 19:28:16+00:00,Insurmountabl1,72,5,10,https://twitter.com/Insurmountabl1/status/1212455520155516929,"$tsla $1,000/share by end of 2020"
1212454806348009472,2020-01-01 19:25:26+00:00,TeslaOpinion,124,14,43,https://twitter.com/TeslaOpinion/status/1212454806348009472,"Love to know Tesla owners top 3.

Cheap to fuel
SAFEST
Low depreciation
Fast / smooth drive
SUPERCHARGERS
Fun
Looks
Over Air Updates
~0 servicing
Life ~1MM miles
Dog, Sentry modes
Storage
Community
Remote control
Future proof - self driving
Zero emissions

$TSLA $tslaq"
1212452530963255297,2020-01-01 19:16:24+00:00,Sandro_power,38,33,22,https://twitter.com/Sandro_power/status/1212452530963255297,Live Stream Tonight 9:30 pm Jan 01 2020  we had a great year in 2019  I explain the facts about the $SPY and give another update . I speak about the key facts and wins in  $AAPL  as it was a key stock for us all year of gains $TSLA $BA $ROKU $BA $GOOGL were all great wins as well https://t.co/HXLK1XJx6q
1212450309131227141,2020-01-01 19:07:34+00:00,vincent13031925,161,15,4,https://twitter.com/vincent13031925/status/1212450309131227141,"Tesla is gaining momentum in Taiwan 🇹🇼 @TeslaOwnersTwn 

$TSLA #Tesla #Taiwan 

https://t.co/V94dHPob8H"
1212448318263091202,2020-01-01 18:59:39+00:00,duckman1717,32,2,3,https://twitter.com/duckman1717/status/1212448318263091202,"Longs With Number of My Tagged Funds:

$DOCU - 19 
$DXCM - 18
$TSLA - 12
$SNAP - 6
$NVCR - 5

My rule of thumb on this is anything over 5 is good. This helps with building conviction for holding. You want to look left and right in bed and notice a Danoff laying there. https://t.co/LELabmdHGn"
1212446131679924224,2020-01-01 18:50:58+00:00,vincent13031925,392,22,25,https://twitter.com/vincent13031925/status/1212446131679924224,"If you lost a lot of money last year to short $TSLA, just don't make the same mistake in 2020, AGAIN."
1212446123337515008,2020-01-01 18:50:56+00:00,Paul91701736,22,1,7,https://twitter.com/Paul91701736/status/1212446123337515008,For those of you who are keen on some new year's day regurgitation. $tslaQ $TSLA #MaMayeBarker #MuskCrimeFamily #MuskFamilySlushFund https://t.co/3GiJAEMjHo
1212445671782903808,2020-01-01 18:49:08+00:00,montana_skeptic,105,22,3,https://twitter.com/montana_skeptic/status/1212445671782903808,"Authorities are still uncertain whether $tsla ""Autopilot"" is implicated in a last Sunday's double fatality.

Tesla, which surely knows, declined to comment.

Timely reporting by @lorakolodny. 

https://t.co/xgqMMnB3xx"
1212442565741600769,2020-01-01 18:36:48+00:00,JordanWells33,92,25,8,https://twitter.com/JordanWells33/status/1212442565741600769,"It would not be appropriate to start 2020 without revisiting one of Elon Musk’s most blatant lies of 2019. 

I even circled the best part for you. $TSLA $TSLAQ

https://t.co/eyKf5zIvBA https://t.co/WgUTktDk8W"
1212437670346932225,2020-01-01 18:17:21+00:00,BarkMSmeagol,61,6,4,https://twitter.com/BarkMSmeagol/status/1212437670346932225,"In contrast, the Bark Capital fund was up 26.4% in 2019 including all fees and expenses. #LFG 🤟🤟

$TSLA
🥴🤡 $TSLAQ 🤡🥴 https://t.co/8wpWgBbKlt"
1212431110476619776,2020-01-01 17:51:17+00:00,ICannot_Enough,393,52,32,https://twitter.com/ICannot_Enough/status/1212431110476619776,"Micro fund manager and noted idiot Mark B. Spiegel was forced to trim his Tesla short position to ~10% of assets under management in December as $TSLA shares soared.

Source: his 16-page December client update letter, 10 pages of which were whining about Tesla. Seriously. https://t.co/IglJFQBQ7R"
1212428851592253440,2020-01-01 17:42:18+00:00,ValueAnalyst1,73,16,5,https://twitter.com/ValueAnalyst1/status/1212428851592253440,"Three years and 500,000 units later...

0.02% of Model 3 fleet is up for resale

100x smaller than used ICE average

$TSLA #NotSellingAShareBefore5000 https://t.co/mnMsgAMmM3"
1212425622116556801,2020-01-01 17:29:28+00:00,NetflixAndLamp,47,5,4,https://twitter.com/NetflixAndLamp/status/1212425622116556801,"Good morning TSLAQ. As of midnight last night, the period of stock demand and tax-driven demand for the Model 3 came to an end. The period of flow demand for that low-quality, barely insurable $55k piece of sh*t begins today.

Happy New Year indeed. $TSLA"
1212422874671263744,2020-01-01 17:18:33+00:00,sbalatan,12,2,1,https://twitter.com/sbalatan/status/1212422874671263744,$TSLA - Good Night!  Sleep Tight!  And for everybody else...look out!   The guy is out cold!   $TSLAQ @Ctr4AutoSafety https://t.co/zQnPNq6Vq1
1212422219684560896,2020-01-01 17:15:57+00:00,28delayslater,139,12,7,https://twitter.com/28delayslater/status/1212422219684560896,"Up next for $TSLA? 

-Q4 sales data 
-Q4 profits 
-Model Y production news 
-#GF3 ramp 
-battery and drive train day 

Happy investing https://t.co/oUcxtgvFs8"
1212419386067312641,2020-01-01 17:04:41+00:00,OppayahTwitR,22,3,2,https://twitter.com/OppayahTwitR/status/1212419386067312641,I predict @elonmusk within next 10 years will  become California governor to carry out his mission. He will clean up pollution and congestion in CA. Every roof will become a money printer for CA to balance the state budget. All gas pumps will be converted to superchargers. $TSLA
1212412965338501120,2020-01-01 16:39:11+00:00,BertelSchmitt,43,28,4,https://twitter.com/BertelSchmitt/status/1212412965338501120,$TSLA may have been on Autopilot in California crash which killed two https://t.co/wBrJQHJGY2 via @Guardian
1212407783175286789,2020-01-01 16:18:35+00:00,GerberKawasaki,434,35,11,https://twitter.com/GerberKawasaki/status/1212407783175286789,Elon even got his mom to deliver cars.  I love this company. #tesla $tsla  https://t.co/HkPKhe622T
1212405725433085953,2020-01-01 16:10:25+00:00,followtheh,15,1,7,https://twitter.com/followtheh/status/1212405725433085953,"My $TSLA 2020 prediction: the rising FSD death toll will force the NTHSA to do “something”. That something will be requiring changing the verbiage from FSD to assisted auto pilot. Or something. Pure semantics. TSLA will charge same price, lemmings will pay, die, kill at same rate"
1212405403767713793,2020-01-01 16:09:08+00:00,kimpaquette,208,12,20,https://twitter.com/kimpaquette/status/1212405403767713793,"Hard to believe this dumpster fire still has clients. $TSLA #Tesla #StanFAILCapital https://t.co/sVTwxEtfx2

🤡💩 $TSLAQ 💩🤡 https://t.co/jRwmjSBCVU"
1212402586541789185,2020-01-01 15:57:56+00:00,MikeFos88218598,102,28,29,https://twitter.com/MikeFos88218598/status/1212402586541789185,"Stanphyl Capital down another  11.4% for the month of December 2019! 😢😢 Let's hope 2020 is a bit better? 🤷🏻‍♂️

$TSLA

cc @S_Padival @SsPaperclip @BarkMSmeagol @NotThatTesla @PJHORNAK @timseymour @elonmusk @CNBC @SteveHamel16 @AlterViggo @Rec1pr0city 

https://t.co/HTa6aygQi9"
1212401989348286464,2020-01-01 15:55:34+00:00,vm_one1,113,16,18,https://twitter.com/vm_one1/status/1212401989348286464,"So Mark Spiegel is a revered financial wiz @ $TSLAQ. The last 5 year result from his fund seem to say something very different. 

Would you trust him with your money? Or anything he says.? 

cc @mugenx86 @SteveHamel16  $tsla https://t.co/wB9aMz2pVq"
1212398833868689408,2020-01-01 15:43:01+00:00,sbalatan,37,7,5,https://twitter.com/sbalatan/status/1212398833868689408,$TSLA - Interesting leak in this Tesla. The car seems to be missing multiple seals.  This one is a Tent Special.  $TSLAQ https://t.co/yhjB9NHQTz
1212398767816794113,2020-01-01 15:42:46+00:00,RoboTaxiBot,9,2,2,https://twitter.com/RoboTaxiBot/status/1212398767816794113,"""Tesla will have over 1 million robotaxis on the road next year""
-Elon Musk, 22 Apr 2019

Days elapsed: 254 (41.0%)
Days left: 365 (59.0%)

Robotaxis on the road: 0 (0% of target)

Robotaxis missing: &gt;1,000,000

🤖🚖

#Tesla $tsla $tslaq"
1212393812070293506,2020-01-01 15:23:04+00:00,GS_CapSF,16,1,2,https://twitter.com/GS_CapSF/status/1212393812070293506,"Welcome to 2020, where NHTSA might actually do their job. $TSLA https://t.co/7MMRdC0OTl"
1212370027816591362,2020-01-01 13:48:34+00:00,ICannot_Enough,133,24,5,https://twitter.com/ICannot_Enough/status/1212370027816591362,"Not only was Tesla Model 3 the #1 selling EV in The Netherlands in 2019, Tesla is now among the Top 3 brands overall for *total passenger car sales* (including fossil-burners) and the #1 luxury brand.

$TSLA $TSLAQ https://t.co/IWa0Uw4f8l"
1212366439614693378,2020-01-01 13:34:18+00:00,28delayslater,191,28,16,https://twitter.com/28delayslater/status/1212366439614693378,"Read this and realize #Tesla will sell over 500k cars this year. 

Also, what happened to mark? This info seems so rational. This was 2014

$TSLA https://t.co/Pekfq9deVp"
1212364517704978432,2020-01-01 13:26:40+00:00,JCOviedo6,18,5,1,https://twitter.com/JCOviedo6/status/1212364517704978432,"@TESLAcharts 12 active autopilot investigations currently 

“That same NHTSA program had previously initiated probes of 13 incidents or accidents involving Tesla vehicles with Autopilot possibly in use. Results of 11 of those investigations were still pending.”

$tsla

https://t.co/DSGWvvqCaM"
1212355673075281920,2020-01-01 12:51:31+00:00,abledoc,20,4,1,https://twitter.com/abledoc/status/1212355673075281920,"Tesla 2019 Q4 Sales in Netherlands 
Model3  16316
Model S  317
Model X  273
Total       16906
The scene of action expected to shift to UK in 2020
Besides, we might see ""unrequited"" demand from other EU nations being fulfilled. $TSLA"
1212346077384466432,2020-01-01 12:13:23+00:00,fly4dat,76,4,11,https://twitter.com/fly4dat/status/1212346077384466432,"$80B co with eternal profits going forward needs volunteers + CEO to deliver products in the last hours of a quarter.

$TSLAQ $TSLA"
1212324991557099520,2020-01-01 10:49:36+00:00,fly4dat,22,5,3,https://twitter.com/fly4dat/status/1212324991557099520,"What a piece of news to start the new year with

$TSLA $TSLAQ

https://t.co/pKq8VMQpFP"
1212256747051577344,2020-01-01 06:18:25+00:00,scottbudman,40,6,4,https://twitter.com/scottbudman/status/1212256747051577344,"#Update: Tesla CEO Elon Musk spends part of #NewYearsEve helping new Tesla owners get their cars in Fremont.
This way, they qualify for the 2019 EV rebate.
$TSLA https://t.co/P0siJftst3"
1212242781894131712,2020-01-01 05:22:56+00:00,BLKMDL3,100,5,6,https://twitter.com/BLKMDL3/status/1212242781894131712,"2019 was a pretty good year. Drove a lot (20k miles), had some great memories and met a lot of you guys. Sold Midnight, replaced with Fwaud. Drove some more, bought some $TSLA, trolled some shorts, never got one response from @elonmusk but had a blast overall. May 2020 be great!! https://t.co/03EpQQiBxY"
1212237486228828160,2020-01-01 05:01:53+00:00,Paul91701736,49,1,8,https://twitter.com/Paul91701736/status/1212237486228828160,Thought I'd mention that our family friend bought a Nissan Leaf today. $tslaQ $TSLA https://t.co/SEVXLyyawG
1212229519945261057,2020-01-01 04:30:14+00:00,S_Padival,166,23,5,https://twitter.com/S_Padival/status/1212229519945261057,"Look at all the “financially delivered” cars &amp; “channel stuffing” * going on under the cover of darkness 😱 

* As alleged by $TSLAQ 😂 

$TSLA 🤟 https://t.co/KP3eXzca6y"
1212224494787612672,2020-01-01 04:10:16+00:00,ShortingIsFun,14,1,3,https://twitter.com/ShortingIsFun/status/1212224494787612672,"If #Tesla truly is rolling the cars of the factory and into customers hands....are they bypassing the brake test and test drive once again in order to hit numbers? A customer could have a wheel come off or worse when driving home.

$TSLA $TSLAQ https://t.co/b7wklPKpc1"
1212219251949391874,2020-01-01 03:49:26+00:00,Paul91701736,67,2,6,https://twitter.com/Paul91701736/status/1212219251949391874,"Postcard from the Real World. $tslaQ $TSLA
&gt;series gallery https://t.co/2SuIMxADiF https://t.co/bDJBELOLCE"
1212219133162426368,2020-01-01 03:48:57+00:00,letsrebelagain,51,9,4,https://twitter.com/letsrebelagain/status/1212219133162426368,"FWIW, this thread on reddit details actual Physics reasons with $TSLA sensor data which hints that they do hv SUA. 

Again, @Tweetermeyer u can discount this, but this is too muck smoke without fire then. 

cc $TSLAQ 

https://t.co/ReE0QW0jqE"
1212205740879822848,2020-01-01 02:55:44+00:00,BradHuston,14,2,2,https://twitter.com/BradHuston/status/1212205740879822848,"With @elonmusk venturing into
China's manufacturing space, Mr. Musk is about to learn the full implications of the dangers of IP infringement. $TSLA $TSLAQ"
1212197522300649472,2020-01-01 02:23:05+00:00,AlmingtonCap,25,2,1,https://twitter.com/AlmingtonCap/status/1212197522300649472,"3/ Blocking people for lack of “purity of bearishness” is a recipe for disaster. Echo chambers are bad for critical analysis. As $TSLA enters a pivotal year, $TSLAQ should be welcoming such voices to the conversation, not dismissing them."
1212197519926710272,2020-01-01 02:23:04+00:00,AlmingtonCap,35,2,5,https://twitter.com/AlmingtonCap/status/1212197519926710272,"1/ How can anyone doubt Ed’s credibility when it comes to $TSLA issues? He has proven himself time and again to be an incisive, thoughtful journalist. It’s perfectly legitimate for him to disagree with @TESLAcharts’ prognosis. We ourselves are somewhere in the middle. $TSLAQ https://t.co/SVTVfqAOu0"
1212197417921085440,2020-01-01 02:22:40+00:00,BarkMSmeagol,62,14,7,https://twitter.com/BarkMSmeagol/status/1212197417921085440,"#ExplainBABYCharts #FraudWatch day 335

Wow. @tweetermeyer really gave us a gift to close out 2019. He countered #BABYcharts’s SUA conspiracy and a temper tantrum ensued. Just waiting for Paulie to get summoned 😂 
Happy New Year 🎈🎊🎆 y’all!

$TSLA
🥴🤡 $TSLAQ 🤡🥴 https://t.co/DU3waGJVcJ"
1212194647847690240,2020-01-01 02:11:40+00:00,JCOviedo6,25,5,1,https://twitter.com/JCOviedo6/status/1212194647847690240,"Look at what story made The Hill....

""The NHTSA probe comes amid the agency's ongoing investigation into another Tesla crash that may be connected to the car’s Autopilot driver assistance system, according to Reuters."" $TSLA

https://t.co/fzmF9cRKOQ"
1212173916237484033,2020-01-01 00:49:17+00:00,SteveHamel16,67,3,10,https://twitter.com/SteveHamel16/status/1212173916237484033,"Second update in 24hrs

$TSLA https://t.co/zvV19Ysu0Q"
1212173843214880774,2020-01-01 00:48:59+00:00,TeslaNY,235,65,13,https://twitter.com/TeslaNY/status/1212173843214880774,2️⃣0️⃣1️⃣9️⃣... @chamath @elonmusk $TSLA https://t.co/QDo2xi9sCZ
1212172175299342336,2020-01-01 00:42:22+00:00,zeroshorts,55,12,8,https://twitter.com/zeroshorts/status/1212172175299342336,"BOOM! ""The NHTSA... will investigate a fatal Dec. 29 Tesla crash in Los Angeles...
 that may be tied to the vehicle’s... Autopilot driver assistance system after a Tesla Model 3 rear-ended a parked police car in Connecticut."" $TSLA $TSLAQ #autocrash https://t.co/8xjxe4gc5O"
1212164941165350912,2020-01-01 00:13:37+00:00,HyperChangeTV,245,29,11,https://twitter.com/HyperChangeTV/status/1212164941165350912,"Last video of 2019🔬🔋⚙️

My theory about $TSLA's upcoming Battery &amp; Powertrain investor day in 2020

Tesla will unveil a 1M mile battery &amp; bring cell production in-house https://t.co/ELqP0jiiO2"
1212884683064692740,2020-01-02 23:53:37+00:00,KennethDredd,35,5,1,https://twitter.com/KennethDredd/status/1212884683064692740,"1 million robotaxis 2020
$TSLA @robinivski https://t.co/K3Y8wDXnxR"
1212876204899848193,2020-01-02 23:19:56+00:00,ChainlinkBull,68,10,2,https://twitter.com/ChainlinkBull/status/1212876204899848193,"2020 is already a memetic year

$TSLA is over $420(currently trading at &gt;$430)

$AAPL crushing estimates and cruising through $300

Largest retail plays in the market just killing it

Crypto making yearly lows and in deep re-accumulation 

The stage is set for $LINK"
1212871703929524224,2020-01-02 23:02:02+00:00,TESLAcharts,77,5,9,https://twitter.com/TESLAcharts/status/1212871703929524224,Question: Did $TSLA complete *one* V3 solar roof project in December? A single verified and completed V3 project anywhere in the US?
1212871609838718977,2020-01-02 23:01:40+00:00,ValueAnalyst1,698,69,118,https://twitter.com/ValueAnalyst1/status/1212871609838718977,I'll eat my shoe if the market capitalization of $TSLA is less than that of $AAPL in 2025.
1212870056406900736,2020-01-02 22:55:30+00:00,fly4dat,29,4,8,https://twitter.com/fly4dat/status/1212870056406900736,"@TESLAcharts 1,000 Solar Roofs per week only takes 2,200 installer at this pace (plus reserves + holidays and sick days, so make it 2,500).

Also, at $50 per hour (I guess it varies but is conservative if they need cars, tools, etc) a single installation costs $48,400 in labor.

$TSLAQ $TSLA"
1212864079523696641,2020-01-02 22:31:45+00:00,BSA19741,73,14,25,https://twitter.com/BSA19741/status/1212864079523696641,This $tsla Solar Roof (Solarglass) in Claremeont CA (1st in Southern CA) took a team of 11 installers eleven days in late November. They are still cutting tiles on site.  Note the solar capable tiles are clearly visible and the larger size makes them look a little wonky an uneven https://t.co/2fVGk81iNY
1212863085033279488,2020-01-02 22:27:48+00:00,CNBCFastMoney,40,17,6,https://twitter.com/CNBCFastMoney/status/1212863085033279488,"Canaccord says Tesla is gearing up for an ""electric year."" The traders weigh in on whether you should ride the $TSLA rally into the new year. https://t.co/yjPxfIEBun"
1212862743247753217,2020-01-02 22:26:26+00:00,TeslaHistorian,79,3,5,https://twitter.com/TeslaHistorian/status/1212862743247753217,"THIS DAY IN $TSLAQ HISTORY:

The primary reason for my $TSLA long is tweets like these. 🤭

@markbspiegel two years ago: https://t.co/CqqOD65BWT"
1212861463418814466,2020-01-02 22:21:21+00:00,TeslaHistorian,85,4,9,https://twitter.com/TeslaHistorian/status/1212861463418814466,"THIS DAY IN $TSLAQ HISTORY:

Anxiously waiting for $TSLA delivery numbers to see if @WehbyJammin got it right one year ago: 
🤔 https://t.co/Izhv4gjR3I"
1212853183061594112,2020-01-02 21:48:27+00:00,TeslaPodcast,255,7,26,https://twitter.com/TeslaPodcast/status/1212853183061594112,"Well, it's looking like we'll have to wait another day. $TSLA https://t.co/5iDOHENwM3"
1212850387574755334,2020-01-02 21:37:20+00:00,Marshmall0wpeep,11,2,2,https://twitter.com/Marshmall0wpeep/status/1212850387574755334,"Reminder to bulls, less than 1 year ago whatever Tesla announces this week would have been a disappointment.  $TSLA $TSLAQ https://t.co/sKxtlqhcnO"
1212848373696471042,2020-01-02 21:29:20+00:00,TeslaNY,43,15,3,https://twitter.com/TeslaNY/status/1212848373696471042,"“Thinking back... It all seems so impossibly different: hundreds of thousands of cars sold, multiple major factories, 45,000 employees, global charging network, &amp; a market cap twice as big as Ford. One of the cars is in f****ing space.” 🗓 https://t.co/nJ3NVa8kLD $TSLA @elonmusk"
1212845913091252237,2020-01-02 21:19:33+00:00,BSA19741,63,18,7,https://twitter.com/BSA19741/status/1212845913091252237,"In March 2019 Musk declared that it would be the ""year of the solar roof.""  In May, he said 1,000 per week would be built in December 2019. Fewer than 100 exist ... anywhere. Fewer than 10 V3’s have been installed. $tsla https://t.co/vmYO4uqL0g"
1212843949653495808,2020-01-02 21:11:45+00:00,PlainSite,26,3,1,https://twitter.com/PlainSite/status/1212843949653495808,Here are New York State's non-renewal $TSLA registration numbers for December 2019. Perhaps they're still coming in? Most other months have been available by the 2nd of the following month... https://t.co/MtrbDUhcZR
1212839375278620674,2020-01-02 20:53:35+00:00,SteveHamel16,15,2,1,https://twitter.com/SteveHamel16/status/1212839375278620674,"@LeilaniMunter @Tesla @elonmusk That Savannah airport one is the only one I have ever had to wait for also. 

@elonmusk as mention past posts we really need more options on i95 between Jacksonville FL and Washington DC. (Specifically in GA, SC and NC)

Thanks in advance

$TSLA"
1212835157109022727,2020-01-02 20:36:49+00:00,JabbaGentum,69,9,2,https://twitter.com/JabbaGentum/status/1212835157109022727,"Tesla became the undisputed EV leader in Denmark, in 2019.

2,734 units FY19 vs 95 units FY18. Just a tiny 29x increase YoY 👊

Icing on the cake: Model 3 was the best selling car of all types in DEC with 587 units.

And some thought my 2K estimate for FY19 was crazy 😄 $TSLA https://t.co/CXhtmYIMRz"
1212832821712228352,2020-01-02 20:27:32+00:00,SteveHamel16,205,29,26,https://twitter.com/SteveHamel16/status/1212832821712228352,"🤔😳😬🤦‍♂️🤣

$TSLA

Mark Spiegel Covers Half of Tesla Short Position After ""Unexpected"" Devastating Losses https://t.co/VPhAUt7ehH via @thirdrowtesla"
1212829876413091840,2020-01-02 20:15:50+00:00,montana_skeptic,46,8,4,https://twitter.com/montana_skeptic/status/1212829876413091840,"James Klafehn is one of $TSLA's biggest fans. In November, he flew to California for the Cybertruck reveal. He likely paid $100k or so for his Model X. What's worse, Tesla reliability or Tesla service? (Still, I'm guessing James will remain a Tesla fan.) https://t.co/OlX5jvA4ex"
1212829375030272001,2020-01-02 20:13:50+00:00,WallStCynic,95,7,31,https://twitter.com/WallStCynic/status/1212829375030272001,Not a cult at all. $TSLA https://t.co/6zA7ghUgCf
1212824792585269248,2020-01-02 19:55:38+00:00,GerberKawasaki,183,20,15,https://twitter.com/GerberKawasaki/status/1212824792585269248,Huge first day of the year. Tesla up over $11. Apple $5 and Disney now up over $3 on the possibility they have 25 mil #DisneyPlus subs. Huge day so far. $tsla $aapl $dis
1212822635509407744,2020-01-02 19:47:04+00:00,BSA19741,115,11,6,https://twitter.com/BSA19741/status/1212822635509407744,If Tesla holds at $430... hits 2020 gaap consensus ... and grows EPS by 30% every year thereafter. It’s PE in the year 2030 will be below 20x. $tsla
1212822367153655814,2020-01-02 19:46:00+00:00,WPipperger,34,4,10,https://twitter.com/WPipperger/status/1212822367153655814,"""Despite the Tesla's weight and power advantage, it was the Taycan that came out on top in the 0-60 sprint. Weird, right? Well, straight-line performance is more than just power and weight,...""

😢
$TSLA $TSLAQ
https://t.co/MyqwRFHxJ3"
1212818142914850817,2020-01-02 19:29:12+00:00,realwillmeade,21,2,2,https://twitter.com/realwillmeade/status/1212818142914850817,And my observation today is you can't get in the way of #FOMO just yet #Bullish you need to wait for Wall Street back next week. The most bearish thing I see is they keep chasing the same names $AAPL $FB $TSLA not much variety which usually happens in melt up stage.
1212817672041377797,2020-01-02 19:27:20+00:00,Alpsoy66,35,6,1,https://twitter.com/Alpsoy66/status/1212817672041377797,"There is no other autonomous drive systems company reporting a roadmap, timeline, regular progress report and periodic functional releases that r tangible. No company except Tesla. 
2020 will be-the year of Tesla autonomous driving. $tsla"
1212817286102310913,2020-01-02 19:25:48+00:00,vincent13031925,214,18,19,https://twitter.com/vincent13031925/status/1212817286102310913,Just checking the $TSLA stock price 1st time today⚡️⚡️⚡️ https://t.co/WAeasK40Lv
1212815003600007168,2020-01-02 19:16:44+00:00,TriTexan,68,5,16,https://twitter.com/TriTexan/status/1212815003600007168,"Now how could you lose THAT much in just 6 months?

$TSLA $TSLAQ
#TeslaShortsellerIssues https://t.co/z98dU5mM0L"
1212814088511741952,2020-01-02 19:13:06+00:00,passthebeano,19,2,8,https://twitter.com/passthebeano/status/1212814088511741952,"Haven't heard much about the Tesla Semi lately. Odd...

$TSLA $TSLAQ https://t.co/SfDLbGcZzc"
