Ticker,Date,Dividend Yield,Earnings Yield,FCF Yield,Market-Cap,P/Cash,P/E,P/FCF,P/NCAV,P/NetNet,P/Sales,Price to Book Value
HD,2019-06-27,0.021653895518097085,0.04849885254651582,0.04832610507529047,231551870000.0,123.03500000000001,20.61904452359751,20.69274977658624,-6.9944682072194535,-5.475236783457376,2.111986555633591,-108.0503359776015
HD,2019-06-28,0.0215549812480476,0.048277311411163655,0.048105353044605635,232614445000.0,123.59959883103082,20.713663846838823,20.787707327971404,-7.026565322458843,-5.500362254157233,2.121678311154081,-108.54617125524965
HD,2019-07-01,0.02131819217308569,0.04774696811004235,0.047576898766818684,235198180000.0,124.97246546227419,20.94373820124666,21.018604110813225,-7.104611992146202,-5.561456819753729,2.145244579840747,-109.75183387774149
HD,2019-07-02,0.0213323948327613,0.04777877821537882,0.04760859556812903,235041589999.99997,124.889261424017,20.929794300979516,21.00461036639857,-7.099881890953028,-5.557754118808487,2.1438163211324643,-109.67876341577228
HD,2019-07-03,0.02113526379140245,0.047337258152662445,0.047168648150337736,237233850000.0,126.05411795961743,21.1250089047195,21.200522788203752,-7.166103307657454,-5.609591932041877,2.1638119430484233,-110.70174988334111
HD,2019-07-05,0.021199231297439038,0.047480528015604394,0.04731140770210268,236518010000.0,125.67375664187036,21.06126536064114,21.136551385165326,-7.144479987917234,-5.592665299149342,2.157282760381988,-110.36771348576762
HD,2019-07-08,0.02105485627803513,0.04715716713249592,0.04698919859417892,238139835000.0,126.53551275239107,21.205684327693678,21.28148659517426,-7.19347032170367,-5.631014701796492,2.172075439860631,-111.12451469902007
HD,2019-07-09,0.021145233255454997,0.047359587048017474,0.0471908975126728,237122000000.0,125.99468650371945,21.115048975957258,21.190527256479,-7.162724663948044,-5.606947145652418,2.162791758256793,-110.64955669622026
HD,2019-07-10,0.02127064982280645,0.04764048614082897,0.04747079607443243,235723875000.0,125.25179330499469,20.99054986642921,21.065583109919572,-7.120491617580426,-5.573887315784185,2.1500394483614107,-109.99714185720953
HD,2019-07-11,0.02094369954287264,0.046908206195943304,0.04674112442854903,239403740000.0,127.20708820403826,21.318231522707034,21.394436103663985,-7.231648995619997,-5.660900787997376,2.183603528006056,-111.71429771348576
HD,2019-07-12,0.020541582047181685,0.046007572076156834,0.04584369826644657,244090255000.0,129.69726620616365,21.735552537845056,21.813248882931187,-7.373214167044253,-5.771717337715694,2.2263492707753767,-113.90119225384974
HD,2019-07-15,0.02049743690057823,0.0459086989217179,0.04574517728709023,244615950000.0,129.97659404888415,21.782364203027605,21.86022788203753,-7.389093792478477,-5.78414783374615,2.2311441392960405,-114.14650023331778
HD,2019-07-16,0.020633293980283806,0.046212981930312556,0.04604837647374866,243005310000.0,129.12078108395323,21.63894122885129,21.716292225201073,-7.340441323062981,-5.746062909737945,2.21645347829656,-113.39491833877742
HD,2019-07-17,0.02079119451860516,0.04656663630712724,0.046400771173352964,241159785000.00003,128.14016206163657,21.47460240427427,21.55136595174263,-7.284693701857726,-5.702423934311877,2.199620429234656,-112.53373075128326
HD,2019-07-18,0.020904632765139243,0.04682070721031387,0.046653937104489056,239851140000.0,127.44481402763019,21.35807123775601,21.434418230563004,-7.245163570457635,-5.671479933555211,2.1876842671725787,-111.9230704619692
HD,2019-07-19,0.021042008309033324,0.04712839116682175,0.046960525125265835,238285240000.0,126.61277364505845,21.218632235084595,21.294480786416443,-7.197862558525903,-5.6344529241027885,2.1734016800897504,-111.19236584227718
HD,2019-07-22,0.02121829625671633,0.04752322835319593,0.047353955945882674,236305495000.0,125.5608368756642,21.042341495992876,21.117559874888293,-7.138060564869355,-5.58764020500937,2.1553444092778897,-110.26854643023799
HD,2019-07-23,0.021038058241770505,0.04711954408757135,0.046951709558319094,238329980000.0,126.63654622741765,21.222616206589493,21.298478999106347,-7.199214016009667,-5.635510838658573,2.173809754006403,-111.21324311712553
HD,2019-07-24,0.020878344977674348,0.04676182969670581,0.04659526930597845,240153135000.0,127.60527895855473,21.38496304541407,21.46140616621984,-7.254285908473041,-5.678620856806749,2.190438766109981,-112.06399206719553
HD,2019-07-25,0.020796981907476034,0.046579598488423586,0.04641368718481389,241092675000.0,128.10450318809777,21.46862644701692,21.545368632707778,-7.28266651563208,-5.700837062478202,2.199008318359678,-112.50241483901074
HD,2019-07-26,0.020666587294990824,0.046287549924760064,0.04612267886536644,242613835000.0,128.9127709883103,21.60408147818344,21.68130786416443,-7.328616070080049,-5.73680615737484,2.2128828315258535,-113.21224218385441
HD,2019-07-29,0.020559481976501832,0.0460476630626477,0.045883646453341746,243877740000.0,129.5843464399575,21.716628673196794,21.794257372654155,-7.366794743996375,-5.766692243575723,2.2244109196712785,-113.80202519832011
HD,2019-07-30,0.020623801298106637,0.04619172089703581,0.046027191169886975,243117160000.00003,129.18021253985123,21.648901157613537,21.726287756925828,-7.343819966772392,-5.748707696127404,2.217473663088191,-113.44711152589828
HD,2019-07-31,0.022723755983239245,0.04783431760244819,0.04762082872624339,234204240000.0,91.95297997644288,20.905493171471928,20.999214561104633,-7.212720273474793,-5.637091486749946,2.1288778598892857,-201.90020689655174
HD,2019-08-01,0.022815577766566716,0.04802760573446954,0.0478132541958885,233261680000.0,91.58291323125246,20.821358564670177,20.914702770555007,-7.183692525638262,-5.614404890846512,2.1203101451646624,-201.08765517241383
HD,2019-08-02,0.022888708065323563,0.048181547624167584,0.04796650902904053,232516400000.0,91.29030231645073,20.75483352673391,20.847879494306465,-7.160740352930308,-5.596466652225191,2.1135356730568207,-200.44517241379313
HD,2019-08-05,0.02369395635824336,0.04987662402882382,0.049654020154732845,224614240000.0,88.18776599921476,20.049472462733195,20.139356227024116,-6.917379815835669,-5.406268563313837,2.0417063437957332,-193.6329655172414
HD,2019-08-06,0.023255935900662807,0.04895457532790782,0.04873608664037811,228844800000.0,89.8487632508834,20.427099883959656,20.518676589258497,-7.047667149148471,-5.5080944472525095,2.0801614354667177,-197.28000000000003
HD,2019-08-07,0.023355487547777377,0.04916413509916384,0.04894471112746356,227869360000.0,89.46578720062818,20.340030349013656,20.43121671299202,-7.017626805457177,-5.484616458468722,2.07129484697263,-196.43910344827586
HD,2019-08-08,0.022951455386200286,0.048313632974746674,0.04809800487078012,231880720000.0,91.0407224185316,20.6980915826118,20.79088317044741,-7.141163499738227,-5.581166389871711,2.1077574468471907,-199.8971724137931
HD,2019-08-09,0.023120842853339655,0.04867019964035403,0.048452980147180975,230181920000.0,90.37374165685121,20.54645362849237,20.638565408410294,-7.088846047242155,-5.5402777577201725,2.0923156354249044,-198.43268965517242
HD,2019-08-12,0.02345702824046372,0.04937788188235909,0.04915750393947611,226882960000.0,89.07850804868472,20.251982504686243,20.342774141486593,-6.987248929814296,-5.460874672058151,2.062328633888722,-195.58875862068965
HD,2019-08-13,0.023308402131514395,0.0490650186169402,0.04884603701104473,228329680000.0,89.64651747153515,20.381119343033117,20.472489913027886,-7.031803147423855,-5.495695958793656,2.075479079745121,-196.8359310344828
HD,2019-08-14,0.024087699866354454,0.050705468170381233,0.05047916509008854,220942640000.0,86.74622693364743,19.72173881995894,19.81015332197615,-6.804306612053833,-5.317896358341156,2.0083321062056303,-190.4677931034483
HD,2019-08-15,0.024063825839032632,0.05065521249054539,0.05042913370588706,221161840000.0,86.83228896741264,19.74130500758725,19.829807226755133,-6.811057251085584,-5.323172310876838,2.010324598002054,-190.65675862068966
HD,2019-08-16,0.023844043290245,0.05019256237892047,0.049968548443461575,223200400000.0,87.63266588142913,19.92327055253057,20.012588541199676,-6.873838194080872,-5.372238669458685,2.028854771708798,-192.4141379310345
HD,2019-08-19,0.023350995027931688,0.049154678184501824,0.04893529641986511,227913200000.0,89.48299960738123,20.343943586539318,20.435147493947813,-7.018976933263527,-5.485671648975858,2.071693345331915,-196.47689655172414
HD,2019-08-20,0.02236786317222532,0.047085150529582905,0.0468750052536319,237930640000.0,93.41603455045151,21.238118361153262,21.33333094234735,-7.327481137014567,-5.726782679856548,2.1627502204284945,-205.1126206896552
HD,2019-08-21,0.022031939274312132,0.04637801873170215,0.04617102944877926,241558400000.0,94.84036120926581,21.561938766401855,21.65860306643952,-7.439204212990053,-5.814099694322093,2.195725959659313,-208.24
HD,2019-08-22,0.021970135806978527,0.046247920226527704,0.04604151158497398,242237920000.0,95.10715351393797,21.62259394804963,21.71953017125437,-7.460131193988483,-5.830455147182709,2.2019026842282274,-208.8257931034483
HD,2019-08-23,0.022328778296125416,0.04700287547002876,0.046793097395093346,238347120000.0,93.57955241460542,21.275294117647057,21.370673361427418,-7.340307351174895,-5.736806989674345,2.1665359548417005,-205.47165517241382
HD,2019-08-26,0.02220827539930663,0.046749212570167634,0.046540566615645776,239640400000.0,94.08731841382019,21.39073462465411,21.48663139962342,-7.380136121462228,-5.767935109634871,2.1782916564406025,-206.58655172413796
HD,2019-08-27,0.022253056303828397,0.046843477972902954,0.04663441130338183,239158160000.0,93.89798193953672,21.34768901187182,21.443392809109657,-7.3652847155923755,-5.75632801405637,2.1739081744884694,-206.1708275862069
HD,2019-08-28,0.021878078017834625,0.046054135293837145,0.045848591531925886,243257200000.0,95.50734197094621,21.71357672052129,21.81092082847664,-7.491521665486125,-5.854988326473632,2.211167771081599,-209.70448275862068
HD,2019-08-29,0.021361250290596493,0.0449661944768043,0.044765506292939246,249142720000.0,97.81810757754221,22.238928858341513,22.33862817179234,-7.672776323488652,-5.996647652056707,2.2646661758155853,-214.77820689655172
HD,2019-08-30,0.021305951542531676,0.044849788637914764,0.04464961998381357,249789360000.0,98.07199057714959,22.296649111845042,22.396607190890343,-7.692690708632318,-6.01221171203697,2.270544026615036,-215.3356551724138
HD,2019-09-03,0.021671082322749117,0.04561840196575692,0.04541480292101106,245580720000.0,96.41959952885747,21.920978309381415,22.019252219133865,-7.563078439222691,-5.910913423351866,2.232288184123694,-211.70751724137932
HD,2019-09-04,0.021663347829838923,0.04560212058205288,0.045398594202591784,245668400000.0,96.45402434236357,21.928804784432742,22.027113781045458,-7.565778694835392,-5.91302380436614,2.233085180842264,-211.78310344827588
HD,2019-09-05,0.02128353897023184,0.044802609373075404,0.04460265128429081,250052400000.0,98.17526501766785,22.320128536999018,22.420191876625122,-7.70079147547042,-6.018542855079789,2.272935016770745,-215.56241379310347
HD,2019-09-06,0.021009126535103166,0.044224961400368426,0.044027581406615106,253318480000.0,99.45758932076953,22.611664732660895,22.713035057831974,-7.8013759970435155,-6.097154547861458,2.3026231445374634,-218.37800000000001
HD,2019-09-09,0.020852146760245605,0.04389451336997962,0.043698608195606774,255225520000.0,100.2063290145269,22.781890565027226,22.884024029409126,-7.860106556619753,-6.143055334921896,2.319957823166353,-220.02200000000002
HD,2019-09-10,0.02084051251527208,0.04387002286895774,0.04367422699790107,255368000000.0,100.26226933647429,22.79460858698563,22.896799067515467,-7.864494471990391,-6.146484704070089,2.3212529428340285,-220.1448275862069
HD,2019-09-11,0.02087096800506488,0.04393413276225889,0.04373805076296291,254995360000.0,100.11596387907342,22.761346068017495,22.863387429391192,-7.853018385636414,-6.137515584759429,2.3178657067801076,-219.82358620689655
HD,2019-09-12,0.020769201950634707,0.04371991158454728,0.04352478567369952,256244800000.0,100.60651747153514,22.872873337498884,22.9754146866314,-7.8914970281173975,-6.167588514212819,2.329222910019725,-220.90068965517244
HD,2019-09-13,0.02075322427582868,0.043686278008663794,0.04349130220750043,256442080000.0,100.68397330192383,22.890482906364365,22.99310320093248,-7.897572603245973,-6.172336871494933,2.3310161526365065,-221.07075862068967
HD,2019-09-16,0.02102185989029133,0.044251765567631295,0.04405426594446058,253165040000.0,99.39734589713389,22.597968401321076,22.699277324486683,-7.79665054972129,-6.09346138108648,2.301228400279967,-218.24572413793106
HD,2019-09-17,0.021093086382252702,0.04440169987605731,0.04420353108253746,252310160000.0,99.06170396544955,22.52166026957065,22.62262709584865,-7.7703230574974596,-6.072885166197318,2.293457682273913,-217.5087586206897
HD,2019-09-18,0.021036431209367906,0.04428243871449618,0.04408480219430295,252989680000.0,99.32849627012172,22.582315451218424,22.683554200663497,-7.791250038495889,-6.089240619057935,2.2996344068428276,-218.09455172413794
HD,2019-09-19,0.021286337962731872,0.04480850135221442,0.04460851696699522,250019520000.0,98.16235571260307,22.317193608854772,22.417243790908277,-7.699778879615657,-6.017751462199437,2.2726361430012814,-215.53406896551726
HD,2019-09-20,0.02161320788738325,0.04549657421314441,0.045293518896652646,246238320000.0,96.67778563015312,21.979676872266356,22.078213933470813,-7.583330356317945,-5.926741280958914,2.238265659512966,-212.27441379310346
HD,2019-09-23,0.02146227366213655,0.04517885228051781,0.04497721498568375,247970000000.0,97.35767569689831,22.134249754530035,22.23347978122478,-7.636660404668781,-5.968421305990805,2.2540063447047167,-213.76724137931035
HD,2019-09-24,0.021542253742329064,0.04534721320468104,0.04514482449984894,247049360000.0,96.99621515508441,22.052071766491117,22.150933381153052,-7.608307720735425,-5.946262305340939,2.2456378791597356,-212.97358620689656
HD,2019-09-25,0.02128820436676192,0.044812430199329914,0.044612428279311486,249997600000.0,98.15374950922654,22.31523699009194,22.415278400430378,-7.699103815712482,-6.017223866945868,2.2724368938216393,-215.51517241379312
HD,2019-09-26,0.021131639392742915,0.04448285533951501,0.04428432434183798,251849840000.0,98.8809736945426,22.480571275551192,22.581353895812782,-7.7561467155307815,-6.061805665872385,2.2892734495014224,-217.11193103448278
HD,2019-09-27,0.02112520410710169,0.04446930883349497,0.044270838295096794,251926560000.0,98.91109540636043,22.487419441221103,22.58823276248543,-7.7585094391918945,-6.063652249259874,2.289970821630171,-217.17806896551727
HD,2019-09-30,0.020928538126275296,0.04405531992270991,0.043858697054180454,254293920000.0,99.84056537102474,22.69873426760689,22.80049493409845,-7.83141634073481,-6.120632536645245,2.311489733031551,-219.21889655172416
HD,2019-10-01,0.02101367239076681,0.044234530588831374,0.044037107886926385,253263680000.0,99.43607381232823,22.606773185753816,22.70812158163723,-7.799688337285579,-6.095835559727537,2.3021250215883575,-218.3307586206897
HD,2019-10-02,0.02152888235893768,0.045319065965272236,0.04511680288410973,247202800000.0,97.05645857872007,22.06576809783094,22.164691114498343,-7.613033168057652,-5.949955472115917,2.2470326234172324,-213.10586206896554
HD,2019-10-03,0.02140928273029582,0.04506730447717099,0.04486616503024977,248583760000.0,97.59864939144092,22.189035079889315,22.288510714605934,-7.655562193957685,-5.983193973090716,2.259585321734704,-214.2963448275862
HD,2019-10-04,0.021304082025439364,0.04484585323769207,0.04464570214763721,249811280000.0,98.08059678052611,22.29860573060787,22.398572581368242,-7.693365772535493,-6.012739307290539,2.2707432757946786,-215.35455172413796
HD,2019-10-07,0.02141589228216633,0.045081217819825145,0.04488001627640006,248507040000.0,97.56852767962309,22.182186914219407,22.28163184793329,-7.653199470296573,-5.981347389703227,2.2588879496059557,-214.23020689655175
HD,2019-10-08,0.02142250591634709,0.045095139755888095,0.04489387607760599,248430320000.0,97.53840596780526,22.175338748549493,22.274752981260644,-7.650836746635459,-5.979500806315738,2.258190577477207,-214.16406896551723
HD,2019-10-09,0.021210096165189107,0.04464800964648884,0.04444874155023565,250918240000.0,98.51521005104044,22.397414978130858,22.497824800502105,-7.727456499645838,-6.039382867595735,2.28080535936662,-216.30882758620692
HD,2019-10-10,0.020965586183922948,0.044133307406705895,0.04393633647299749,253844560000.0,99.66413820180605,22.658623582968847,22.760204429301535,-7.81757753071972,-6.109816833947097,2.3074051248488816,-218.83151724137934
HD,2019-10-11,0.020693085383356322,0.04355968349299903,0.043365272694583436,257187360000.0,100.97658421672556,22.95700794430063,23.059926477181026,-7.920524775953928,-6.190275110116254,2.3377906247443483,-221.71324137931035
HD,2019-10-14,0.020735500111275063,0.04364896800951043,0.04345415872624028,256661280000.0,100.77003533568904,22.91004909399268,23.01275710571147,-7.904323242277725,-6.177612824030616,2.3330086444329305,-221.25972413793104
HD,2019-10-15,0.02060877436575161,0.04338220579096492,0.04318858709154974,258239520000.0,101.38968197879859,23.05092564491654,23.154265220120145,-7.952927843306335,-6.21559968228753,2.3473545853671838,-222.62027586206898
HD,2019-10-16,0.020584312912498494,0.04333071355857208,0.04313732467363692,258546400000.0,101.51016882606989,23.07831830759618,23.181780686810722,-7.962378737950787,-6.222986015837486,2.3501440738821775,-222.8848275862069
HD,2019-10-17,0.020508676842752014,0.04317149693148267,0.04297881864472251,259499920000.0,101.88453867294858,23.163431223779344,23.2672751725993,-7.991744017738906,-6.245936409367705,2.358811413196622,-223.7068275862069
HD,2019-10-18,0.020408689177734606,0.042961019326974964,0.04276928042075799,260771280000.0,102.38369846878682,23.276915112023566,23.381267820317404,-8.030897724123063,-6.276536934074662,2.3703678656158815,-224.80282758620692
HD,2019-10-21,0.020514741935185446,0.04318426416758409,0.04299152889949704,259423200000.0,101.85441696113074,23.156583058109433,23.260396305926655,-7.989381294077792,-6.244089825980215,2.3581140410678736,-223.64068965517242
HD,2019-10-22,0.020471498381359168,0.04309323494294753,0.04290090594650485,259971200000.0,102.06957204554378,23.205498527180218,23.30953106787411,-8.006257891657171,-6.257279707319421,2.363095270558934,-224.11310344827587
HD,2019-10-23,0.020692203588266053,0.04355782728285317,0.043363424768870965,257198320000.0,100.98088731841382,22.957986253682048,23.060909172419976,-7.920862307905515,-6.190538907743037,2.337890249334169,-221.72268965517242
HD,2019-10-24,0.020761210039156847,0.04370308832556823,0.0435080374984435,256343440000.0,100.64524538672948,22.881678121931625,22.98425894378194,-7.894534815681685,-6.1699626928538756,2.3301195313281156,-220.98572413793104
HD,2019-10-25,0.020717806195316983,0.043611721684730584,0.043417078635169165,256880480000.0,100.85609736945426,22.929615281620993,23.03241101049045,-7.911073881309476,-6.1828887765662985,2.3350011362293546,-221.44868965517242
HD,2019-10-28,0.020506078615111462,0.04316602756954034,0.0429733736930361,259532800000.0,101.89744797801336,23.166366151923594,23.270223258316147,-7.992756613593668,-6.246727802248056,2.359110286966086,-223.73517241379312
HD,2019-10-29,0.020739042521817692,0.043656424910169786,0.04346158234607905,256617440000.0,100.752822928936,22.906135856467017,23.00882632475567,-7.902973114471374,-6.176557633523479,2.3326101460736455,-221.22193103448276
HD,2019-10-30,0.0205546876737995,0.043268351373464076,0.043075240816588846,258919040000.0,101.65647428347076,23.111580826564314,23.215192324934996,-7.973854824304764,-6.231955135148145,2.3535313099360984,-223.20606896551726
HD,2019-10-31,0.022147226054039192,0.04366144955265493,0.04442812966636656,254343365000.0,115.97964660282717,22.903499774876185,22.50826238938053,-7.894694260793991,-6.103862320536127,2.292744920403123,-235.06780499075785
HD,2019-11-01,0.02188967846868001,0.04315371549701606,0.043911479974451294,257335895000.0,117.34422936616507,23.172975686627648,22.773088053097343,-7.98758093553093,-6.175678587927549,2.319720689779509,-237.83354436229203
HD,2019-11-04,0.02211517234699691,0.04359825828393408,0.04436382878059029,254712010000.0,116.14774737802097,22.936696082845565,22.54088584070796,-7.906136822174628,-6.112709252026374,2.29606802242775,-235.40851201478742
HD,2019-11-05,0.022374230352095237,0.04410897000887939,0.044883508428666105,251762850000.0,114.80294117647057,22.6711256190905,22.279898230088495,-7.814596331129527,-6.041933800104394,2.2694832062307317,-232.6828558225508
HD,2019-11-06,0.022201172119809043,0.043767799820784554,0.044536347408812745,253725342500.0,115.6978305973552,22.84784714092751,22.453570132743362,-7.875511143185275,-6.089030700096594,2.28717383759713,-234.4966196857671
HD,2019-11-07,0.02230315226133989,0.04396884535099937,0.04474092322974272,252565195000.0,115.16880756953944,22.743376407023863,22.35090221238938,-7.839500729428562,-6.06118888628905,2.276715840049038,-233.42439463955637
HD,2019-11-08,0.022312731007372074,0.04398772906743598,0.044760138537778174,252456770000.0,115.11936616507067,22.73361278703287,22.34130707964602,-7.836135270198963,-6.058586847615448,2.2757384571006187,-233.32418669131238
HD,2019-11-11,0.02241283989541205,0.04418508557403707,0.04496096055710211,251329150000.0,114.60517555859553,22.632071139126523,22.241517699115043,-7.801134494211131,-6.031525645409985,2.2655736744370527,-232.28202402957487
HD,2019-11-12,0.02228593122750735,0.043934895487567745,0.04470637721832648,252760360000.0,115.25780209758321,22.760950923007655,22.368173451327433,-7.8455585560418415,-6.065872555901534,2.278475129356194,-233.60476894639555
HD,2019-11-13,0.022126474820087366,0.043620540187656695,0.04438650194691767,254581900000.0,116.08841769265845,22.924979738856372,22.52937168141593,-7.902098271099109,-6.1095868056180525,2.294895162889646,-235.28826247689463
HD,2019-11-14,0.02196278286939976,0.04329783485969898,0.04405813002382697,256479337500.0,116.95364227086183,23.095843088698786,22.697286504424778,-7.960993807617097,-6.1551224824060915,2.3119993644869923,-237.04190157116452
HD,2019-11-15,0.02189429090040252,0.04316280852990768,0.04392073267788896,257281682500.0,117.31950866393068,23.16809387663215,22.76829048672566,-7.985898205916131,-6.174377568590748,2.3192319983052987,-237.78344038817002
HD,2019-11-18,0.02175129281036849,0.04288089946017079,0.043633873381353445,258973112500.0,118.0907945736434,23.320406348491673,22.917974557522122,-8.03839936989788,-6.214969371898942,2.3344791723006475,-239.3466843807763
HD,2019-11-19,0.023002285875128457,0.045347130240245254,0.04614341033001093,244888705000.0,111.66835613315094,22.052112111661415,21.67156681415929,-7.601226215972934,-5.876964548198012,2.207517127300918,-226.3296719038817
HD,2019-11-20,0.023518769976263076,0.04636533651453958,0.04717949595806369,239510825000.0,109.21606247150022,21.567836560108063,21.195648230088494,-7.4342994381848095,-5.747903429987341,2.1590389330592967,-221.35935767097965
HD,2019-11-21,0.023772747724702635,0.046866032927893264,0.04768898442910346,236951995000.0,108.04924532603738,21.337415128320576,20.96920309734513,-7.354874600366266,-5.686495317290328,2.13597269547659,-218.99445009242143
HD,2019-11-22,0.023828355216055194,0.04697565856103194,0.04780053505084745,236399027500.0,107.79709416324668,21.287620666366504,20.920267920353982,-7.33771075829531,-5.673224920054957,2.130988042439649,-218.48338955637706
HD,2019-11-25,0.0237879866655518,0.04689607525669319,0.04771955429091698,236800200000.0,107.98002735978112,21.323746060333185,20.955769911504426,-7.3501629574448275,-5.682852463147285,2.134604359348802,-218.85415896487984
HD,2019-11-26,0.0235336849418215,0.0463947401524814,0.04720941591382619,239359030000.0,109.14684450524395,21.554167492120666,21.182215044247787,-7.4295877952633695,-5.744260575844297,2.1576705969315086,-221.21906654343806
HD,2019-11-27,0.02329729277020858,0.0459287122693354,0.04673520474052139,241787750000.0,110.25433196534426,21.772872579918957,21.397146017699114,-7.504974082006394,-5.802546242132988,2.179563974976112,-223.4637245841035
HD,2019-11-29,0.023560365914273792,0.04644733951322749,0.047262938901348105,239087967500.0,109.02324099407204,21.52975844214318,21.158227212389377,-7.4211741471893715,-5.737755479160292,2.155227139560459,-220.96854667282807
HD,2019-12-02,0.0238732482665036,0.04706416154793582,0.04789059211991669,235954485000.0,107.59438440492475,21.247589824403423,20.880927876106195,-7.323912375453953,-5.662556561493187,2.126980772351128,-218.0725369685767
HD,2019-12-03,0.02427708545680614,0.047860293626456975,0.048700704005309674,232029500000.0,105.80460556315549,20.894146780729404,20.533584070796458,-7.202082751342459,-5.568362761508786,2.0915995096183315,-214.44500924214415
HD,2019-12-04,0.02426574632301034,0.047837939449144294,0.04867795729629271,232137925000.0,105.85404696762424,20.9039104007204,20.54317920353982,-7.205448210572058,-5.570964800182389,2.0925768925667514,-214.54521719038814
HD,2019-12-05,0.024391062383833397,0.0480849898406657,0.0489293458081515,230945250000.0,105.31019151846785,20.79651058081945,20.43763274336283,-7.168428159046466,-5.5423423747727645,2.0818256801341337,-213.44292975970424
HD,2019-12-06,0.024245362552531798,0.04779775450840859,0.04863706672174851,232333090000.0,105.94304149566803,20.921484916704188,20.560450442477876,-7.211506037185337,-5.5756484697948725,2.0943361818739072,-214.72559149722736
HD,2019-12-09,0.023993424873026897,0.0473010799245453,0.04813167070214875,234772652500.0,107.05547309621522,21.141166366501576,20.77634092920354,-7.287228869851321,-5.634194339950923,2.1163272982133523,-216.98027033271717
HD,2019-12-10,0.024063438109108447,0.04743910530829918,0.0482721197644107,234089575000.0,106.74399224806201,21.079655560558308,20.715891592920354,-7.2660264767048455,-5.617801496307229,2.1101697856383077,-216.34896025878004
HD,2019-12-11,0.024506114564889214,0.048311805830480156,0.04916014460913335,229861000000.0,104.8157774737802,20.6988743809095,20.3416814159292,-7.134773566750473,-5.516321988036742,2.072051850649936,-212.4408502772643
HD,2019-12-12,0.024501491641937906,0.048302692114986764,0.0491508708599145,229904370000.0,104.8355540355677,20.7027798289059,20.34551946902655,-7.136119750442313,-5.517362803506183,2.072442803829304,-212.4809334565619
HD,2019-12-13,0.024268013302300603,0.04784240861389103,0.04868250493804311,232116240000.0,105.84415868673051,20.9019576767222,20.541260176991152,-7.204775118726139,-5.570444392447668,2.0923814159770675,-214.52517560073937
HD,2019-12-16,0.024104747774121995,0.047520543943125285,0.04835498843379701,233688402500.0,106.56105905152758,21.043530166591626,20.68038960176991,-7.253574277555328,-5.608173953214901,2.1065534687291545,-215.97819085027726
HD,2019-12-17,0.023862283151554812,0.04704254471827023,0.04786859570611919,236062910000.0,107.64382580939352,21.25735344439442,20.890523008849556,-7.327277834683552,-5.66515860016679,2.1279581552995475,-218.17274491682068
HD,2019-12-18,0.023831634347506944,0.04698212310120089,0.04780711310612968,236366500000.0,107.78226174190605,21.284691580369206,20.917389380530974,-7.33670112052643,-5.672444308452876,2.1306948275551227,-218.45332717190388
HD,2019-12-19,0.02359139173443154,0.046508504386803165,0.04732517780917387,238773535000.0,108.87986092111262,21.501443944169296,21.130401327433628,-7.411414315423534,-5.730209567006845,2.152392729010042,-220.6779436229205
HD,2019-12-20,0.023487934751826547,0.046304547384880844,0.04711763939208947,239825257500.0,109.35944254445964,21.596151058081947,21.223474115044247,-7.444059269950647,-5.755449342140787,2.161873343609714,-221.64996072088724
HD,2019-12-23,0.0237000879875759,0.0467227901832115,0.04754322639084106,237678442500.0,108.38050273597811,21.402831382260246,21.033490486725665,-7.377423177204582,-5.703928976403463,2.1425211612310022,-219.66584334565619
HD,2019-12-24,0.02354328312755025,0.04641366219269404,0.04722867021859007,239261447500.0,109.10234724122205,21.54538023412877,21.173579424778758,-7.426558881956731,-5.741918741038055,2.156790952277931,-221.12887939001845
HD,2019-12-26,0.023527290497946354,0.046382134027994716,0.04719658843010719,239424085000.0,109.1765093479252,21.560025664115265,21.187972123893804,-7.431607070801129,-5.745821799048459,2.1582570267005607,-221.27919131238446
HD,2019-12-27,0.023618203790319196,0.04656136216784922,0.047378963754767786,238502472500.0,108.75625740994072,21.477034894191807,21.10641349557522,-7.403000667349536,-5.72370447032284,2.1499492716389925,-220.42742375231052
HD,2019-12-30,0.02390730425547151,0.04713130015214115,0.047958909655037824,235618367500.0,107.44111605107159,21.217322602431338,20.85118296460177,-7.313479451842195,-5.6544902416050205,2.1239508852110265,-217.76189232902033
HD,2019-12-31,0.023790165252113353,0.04690037016238572,0.047723924613683806,236778515000.0,107.97013907888736,21.321793336334984,20.953850884955752,-7.349489865598907,-5.682332055412564,2.134408882759118,-218.83411737523105
HD,2020-01-02,0.023651535499210206,0.04662707291296455,0.0474458283580819,238166355000.0,108.60298905608754,21.44676767221972,21.076668584070795,-7.392567743737778,-5.715638150434673,2.1469193844988914,-220.11677911275413
HD,2020-01-03,0.023730399158436548,0.04678254618399394,0.04760403168654944,237374852500.0,108.24206680346556,21.37549324628546,21.006624115044247,-7.367999891361704,-5.696643268117377,2.139784488975427,-219.385261090573
HD,2020-01-06,0.0236192775402642,0.04656347897827693,0.047381117735662254,238491630000.0,108.75131326949383,21.47605853219271,21.105453982300887,-7.402664121426576,-5.72344426645548,2.1498515333441506,-220.41740295748613
HD,2020-01-07,0.023774923520760174,0.04687032233233476,0.04769334915401917,236930310000.0,108.03935704514363,21.33546240432238,20.96728407079646,-7.3542015085203465,-5.685974909555608,2.135777218886906,-218.97440850277263
