Stock,Date,Open,Low,High,Close,Volume,MAVG_20,MAVG_200,EMA,MACD,MACD_EMA,REL_VOL,tweets_SentMean,tweets_WeightedSentMean,news_SentMean
TSLA,2019-03-12,286.489990234375,281.05999755859375,288.07000732421875,283.3599853515625,7504137,296.2480000000002,316.38604999999967,294.31679623019073,-7.848024465355934,-7.0065897315089,-0.208125031261024,0.017685000000000017,-5173.779387249999,0.0
TSLA,2019-03-13,283.8999938964844,282.70001220703125,291.989990234375,288.9599914550781,6844719,295.1055000000001,316.4415999999997,293.8066251606487,-7.311688188336292,-7.067609422874378,-0.307255320375015,0.03830312499999999,11251938.685348127,0.0
TSLA,2019-03-14,292.45001220703125,288.2900085449219,295.3900146484375,289.9599914550781,7103447,294.1950000000001,316.4971499999997,293.4402799072536,-6.7283855418071425,-6.999764646660931,-0.2846363175883792,0.09400952380952383,244626.55862114282,0.0
TSLA,2019-03-15,283.510009765625,274.3999938964844,283.7243957519531,275.42999267578125,14785531,292.77800000000013,316.45549999999974,291.7250151541817,-7.353793604504232,-7.07057043822959,0.4028493782135982,7.954545454546092e-05,-15938.961879829554,0.0
TSLA,2019-03-18,276.0,267.29998779296875,278.04998779296875,269.489990234375,10280980,290.85850000000016,316.34434999999974,289.60739466330705,-8.23382791450905,-7.303221933485483,0.0065677506431356,0.02107945205479452,160915559.27388477,0.0
TSLA,2019-03-19,267.5,263.4599914550781,273.29998779296875,267.4700012207031,11800630,288.9500000000002,316.2580499999997,287.4990713620396,-8.990620289406706,-7.640701604669727,0.1089399906634843,0.1462166666666667,58738.436826111116,0.0
TSLA,2019-03-20,269.69000244140625,266.29998779296875,274.9700012207031,273.6000061035156,6908224,287.5020000000001,316.1669499999997,286.1753502799405,-8.992088728007618,-7.910979029337307,-0.4256618090191023,0.10898,54285013.463955194,0.0
TSLA,2019-03-21,272.6000061035156,268.45001220703125,276.45001220703125,274.0199890136719,5947098,286.6415000000002,316.0533499999997,285.01769787232706,-8.857260994969295,-8.100235422463706,-0.5613613719513764,0.061483333333333334,-697619.4815016666,0.0
TSLA,2019-03-22,272.5799865722656,264.0,272.79998779296875,264.5299987792969,8745609,285.13250000000016,315.9203499999997,283.066488551153,-9.40772632095451,-8.361733602161866,-0.1900233287511911,0.07333666666666666,118489.477437,0.0
TSLA,2019-03-25,259.7099914550781,254.4600067138672,263.17999267578125,260.4200134277344,10215029,283.2150000000001,315.62494999999967,280.90968011770974,-10.059655264989487,-8.70131793472739,-0.0515400334016575,0.01023661971830987,-505095.6117578661,0.0
TSLA,2019-03-26,264.44000244140625,264.42999267578125,270.260009765625,267.7699890136719,7350948,281.7105000000002,315.3833499999997,279.6582820112611,-9.869461072847855,-8.934946562351483,-0.3748324958759811,0.1539777777777778,-111551.07474285187,0.0
TSLA,2019-03-27,268.75,268.1838073730469,275.3699951171875,274.8299865722656,8779166,279.7150000000002,315.1691999999997,279.19844562923623,-9.044785155119657,-8.956914280905117,-0.1859627462914199,0.14806500000000003,8499695.120651351,0.0
TSLA,2019-03-28,277.1600036621094,275.1000061035156,280.3299865722656,278.6199951171875,6774093,277.65200000000016,314.9017999999997,279.1433555693089,-7.993260887336532,-8.7641836021914,-0.4273657084023067,0.08571395348837209,565294.9850981627,0.0
TSLA,2019-03-29,278.70001220703125,274.5,280.1600036621094,279.8599853515625,5991338,276.9055000000002,314.58724999999976,279.21160741985096,-6.979408416713853,-8.40722856509589,-0.4653952141321993,0.13152000000000003,53700.43863805001,0.0
TSLA,2019-04-01,282.6199951171875,281.281005859375,289.20001220703125,289.17999267578125,8110439,277.09650000000016,314.30924999999974,280.16097814177004,-5.362066356657579,-7.7981961234082275,-0.1143230553754463,0.13819122807017542,3001114.2330048247,0.0
TSLA,2019-04-02,288.29998779296875,283.8800048828125,289.44000244140625,285.8800048828125,5478940,277.5635000000002,313.9500499999997,280.70564689017283,-4.297059712940268,-7.0979688413146365,-0.43070201154396603,0.24058947368421055,200934.4242582631,0.0
TSLA,2019-04-03,287.32000732421875,287.1700134277344,296.1700134277344,291.80999755859375,7929864,278.3420000000002,313.6182499999997,281.763204329204,-2.9406350238535315,-6.266502077822414,-0.0465923227712217,-0.02237142857142857,-67190.28102139286,0.0
TSLA,2019-04-04,261.8900146484375,260.5899963378906,271.20001220703125,267.7799987792969,23720729,277.90150000000017,313.10299999999967,280.43147058356544,-3.7613206944766375,-5.765465801153259,0.9666792746687222,-0.06961093750000001,117476.9972192891,0.0
TSLA,2019-04-05,269.8599853515625,266.1099853515625,276.1000061035156,274.9599914550781,13038257,277.44250000000017,312.7150499999997,279.91037814703543,-3.788680457006649,-5.3701087323239385,0.3451114894069458,0.01232432432432432,362910.0022927567,0.0
TSLA,2019-04-08,277.69000244140625,270.44000244140625,281.1600036621094,273.20001220703125,10410436,276.5565000000002,312.2699499999996,279.2712945139844,-3.9073391831223034,-5.077554822483612,0.1038135814219767,0.08712117647058826,665003.6353927529,0.0
TSLA,2019-04-09,271.6499938964844,269.6099853515625,275.0,272.30999755859375,5904031,276.00400000000025,311.8939499999996,278.6083140840811,-4.026774490668629,-4.8673987561206165,-0.4547992805134927,0.17970000000000005,1738592.732620807,0.0
TSLA,2019-04-10,276.739990234375,272.8924865722656,278.3800048828125,276.05999755859375,7061314,275.35900000000026,311.6060999999996,278.36561750464483,-3.7753146946984657,-4.648981943836186,-0.276963553311764,0.15659285714285714,3153043.015722,0.0
TSLA,2019-04-11,268.29998779296875,265.6000061035156,270.5,268.4200134277344,9835927,274.28200000000027,311.28314999999964,277.4184158375357,-4.1447371942018085,-4.548132993909311,0.0397306083754731,0.08901153846153843,-191292.08123430764,0.0
TSLA,2019-04-12,270.2200012207031,266.8299865722656,271.95001220703125,267.70001220703125,6745974,273.8955000000002,310.9116499999996,276.4928524244371,-4.444373201569988,-4.527381035441446,-0.2939034149555771,-0.0906,-15662.557777620694,0.0
TSLA,2019-04-15,268.6300048828125,258.6300048828125,268.8800048828125,266.3800048828125,10038579,273.7400000000003,310.5210499999996,275.52972362210977,-4.7337817748445445,-4.5686611833220665,0.1044490588826946,-0.13094090909090905,-2654949.734508863,0.0
TSLA,2019-04-16,265.75,264.7200012207031,275.0,273.3599853515625,7272930,274.0345000000002,310.13819999999964,275.32308327714696,-4.349771035681442,-4.524883153793941,-0.1920410207723009,-0.08870714285714286,-97279.97843383925,0.0
TSLA,2019-04-17,274.75,268.5350036621094,274.7900085449219,271.2300109863281,5126468,273.91600000000017,309.7795999999996,274.9332658221806,-4.169252410572142,-4.453757005149583,-0.5316128437299709,0.02296,11417.770173649998,0.0
TSLA,2019-04-18,271.2300109863281,269.75,274.8399963378906,273.260009765625,5876325,273.87800000000016,309.4705499999997,274.7739071724491,-3.8183702694134354,-4.326679658002353,-0.3947028202090442,-0.10364499999999996,-88221.66891685003,0.0
TSLA,2019-04-22,269.0,262.4800109863281,269.67999267578125,262.75,12147141,273.78900000000016,309.2299999999996,273.62877315602543,-4.338352976252452,-4.329014321652373,0.3121442862169822,0.05441294964028777,194137.46545858274,0.0
TSLA,2019-04-23,260.1499938964844,255.75,265.6000061035156,263.8999938964844,10943859,273.96300000000014,309.00369999999964,272.70222333164213,-4.604569023192597,-4.384125261960418,0.2030155811384358,0.05165000000000002,-1369545.681917659,0.0
TSLA,2019-04-24,263.8500061035156,258.0,265.32000732421875,258.6600036621094,10727454,273.50750000000016,308.7524999999997,271.3648687286285,-5.178674826082499,-4.543035174784833,0.1650835269054296,0.009594594594594589,106647.25894648652,0.0
TSLA,2019-04-25,255.0,246.07000732421875,259.0,247.6300048828125,21849393,272.1475000000001,308.3980999999996,269.10440504018766,-6.449342622343693,-4.924296664296606,0.8064837430510238,-0.020517307692307682,-203842.03820669232,0.0
TSLA,2019-04-26,246.5,231.1300048828125,246.67999267578125,235.13999938964844,22360709,269.9735000000002,307.9614499999996,265.869699798265,-8.367736563880896,-5.612984644213464,0.7533468444965504,0.027736170212765945,79551950.73599379,0.0
TSLA,2019-04-29,235.86000061035156,232.1699981689453,243.97999572753906,241.47000122070312,16714476,268.0540000000002,307.5739999999996,263.5459188650969,-9.270435674047404,-6.344474850180254,0.412641926236321,0.03147704918032787,16149.942648532793,0.0
TSLA,2019-04-30,242.05999755859375,237.0,244.2100067138672,238.69000244140625,9464628,265.5295000000002,307.1838999999996,261.17868849699244,-10.093798957805234,-7.094339671705249,-0.1621777316814331,0.06111333333333334,-6369653.777545152,0.0
TSLA,2019-05-01,238.85000610351562,231.5,240.0,234.00999450683594,10704354,262.9360000000002,306.75959999999964,258.5911943544217,-10.997188437011118,-7.8749094247664235,-0.062282816697108,0.09111521739130435,1003961.9410698911,0.0
TSLA,2019-05-02,245.52000427246094,237.72000122070312,247.1300048828125,244.10000610351562,18159339,260.55050000000017,306.4295999999996,257.2110806063816,-10.77474784736782,-8.454877109286704,0.4223276695071952,0.22060847457627117,230177.08403264405,0.0
TSLA,2019-05-03,243.86000061035156,243.49000549316406,256.6099853515625,255.02999877929688,23706771,259.9130000000002,306.0912999999996,257.00335864386903,-9.605773050958275,-8.685056297621019,0.6889651567202562,0.07037142857142858,14780.538860408162,0.0
TSLA,2019-05-06,250.02000427246094,248.5,258.34991455078125,255.33999633789062,10833943,258.9320000000002,305.74874999999963,256.8449435349291,-8.555712762592492,-8.659187590615312,-0.0848137326108612,-0.05356097560975609,-391990.3484762438,0.0
TSLA,2019-05-07,256.79998779296875,245.10000610351562,257.2099914550781,247.05999755859375,10131408,257.62500000000017,305.3828999999996,255.9130441506501,-8.296027775834434,-8.586555627659138,-0.1506707076755872,0.0465,16474.068158874998,0.0
TSLA,2019-05-08,246.94000244140625,244.1999969482422,250.5989990234375,244.83999633789062,6176440,256.2515000000002,305.0391999999996,254.8584685172549,-8.175123267395463,-8.504269155606401,-0.6467302787009803,-0.087505,-49072270.50051591,0.0
TSLA,2019-05-09,242.0,236.9434051513672,243.67999267578125,241.97999572753906,6711382,254.54750000000016,304.73309999999964,253.6319477060877,-8.215381863148565,-8.446491697114835,-0.5621736146342385,0.10441333333333333,74068821.63178775,0.0
TSLA,2019-05-10,239.75,236.02000427246094,241.99000549316406,239.52000427246094,7008336,253.1025000000002,304.4435499999996,252.28795268646041,-8.349540228901361,-8.42710140347214,-0.506806599863147,0.03857999999999997,14694.291909699983,0.0
TSLA,2019-05-13,232.00999450683594,224.5,232.47000122070312,227.00999450683594,10834796,251.06800000000018,304.0348999999996,249.8805286210832,-9.3574473219646,-8.613170587170632,-0.0885591227559169,0.1672868421052632,11898.177840763155,0.0
TSLA,2019-05-14,229.3000030517578,228.0,234.5,232.30999755859375,7252412,249.36450000000028,303.6631999999996,248.20714494288472,-9.617688522263649,-8.814074174189233,-0.4781704921089004,-0.0025384615384615537,452377.8730523077,0.0
TSLA,2019-05-15,229.32000732421875,225.25,232.44000244140625,231.9499969482422,7295976,247.29400000000027,303.3370499999995,246.65884542451468,-9.740695861275412,-8.99939851160647,-0.4722754094623186,-0.03236874999999999,-3620846.8734497502,0.0
TSLA,2019-05-16,229.49000549316406,226.5,231.0,228.3300018310547,7483273,245.14900000000026,303.0278499999996,244.91324109837043,-10.014838980314863,-9.202486605348149,-0.4569490755890121,-0.017004000000000002,42273.732028679995,0.0
TSLA,2019-05-17,221.9600067138672,208.9199981689453,222.24000549316406,211.02999877929688,17786666,242.03750000000028,302.5922999999996,241.6862657556685,-11.495551236193336,-9.661099531517188,0.3596655913523956,-0.013184615384615371,-17811.328272653853,0.0
TSLA,2019-05-20,202.8000030517578,195.25,206.0,205.36000061035156,20526195,239.16800000000018,302.11489999999964,238.22662139798572,-12.97695769038535,-10.32427116329082,0.4697238309169327,0.05424571428571429,102021.60412460714,0.0
TSLA,2019-05-21,197.75999450683594,196.0399932861328,207.39999389648438,205.0800018310547,18003899,236.22700000000026,301.3925999999996,235.06980031246331,-14.012054397340393,-11.061827810100736,0.3114410826187884,0.015068627450980374,-108512.07258197058,0.0
TSLA,2019-05-22,199.10000610351562,191.77999877929688,203.94000244140625,192.72999572753906,18685187,232.93050000000028,300.6153999999996,231.03743837794292,-15.648531254384695,-11.979168498957527,0.3188557008256691,0.06551272727272726,1112847.9631920995,0.0
TSLA,2019-05-23,194.33999633789062,186.22000122070312,199.46499633789062,195.49000549316406,26547142,230.3235000000002,299.8828999999996,227.65196805623413,-16.532169461421034,-12.889768691450234,0.6528496444679148,0.02485813953488374,-231260.76473879072,0.0
TSLA,2019-05-24,199.8300018310547,188.75050354003906,199.97999572753906,190.6300048828125,14136572,228.09800000000016,298.9381999999996,224.12606633659283,-17.423770114096413,-13.796568975979472,0.0529037020956192,0.040675,8573926.5427215,0.0
TSLA,2019-05-28,191.1999969482422,187.85000610351562,195.0,188.6999969482422,10312901,225.45950000000016,298.02999999999963,220.7521552569173,-18.077716265176832,-14.652798433818946,-0.2383063535237908,0.08727666666666667,124710.87637291671,0.0
TSLA,2019-05-29,187.10000610351562,185.04010009765625,192.38999938964844,189.86000061035156,11968638,223.01800000000014,297.21704999999963,217.81004523244897,-18.291517765138167,-15.380542300082785,-0.10001333260838,-0.029319444444444436,-64047.73707949994,0.0
TSLA,2019-05-30,188.75,187.02000427246094,192.2550048828125,188.22000122070312,7926475,220.72850000000014,296.3806999999996,214.99194568650142,-18.38140192875281,-15.980714225816795,-0.500391767214591,0.009970967741935488,130239.02585519354,0.0
TSLA,2019-05-31,185.10000610351562,184.10000610351562,189.92039489746094,185.16000366210938,10406732,217.78150000000008,295.5244499999997,212.15080800207272,-18.486451892510328,-16.481861759155503,-0.1980554998670988,-0.05807777777777778,27743.14696296296,0.0
TSLA,2019-06-03,185.50999450683594,176.9918975830078,186.67999267578125,178.97000122070312,13064410,213.97850000000014,294.6810999999996,208.9907310494944,-18.851873352519018,-16.955864077828206,0.0712575932944858,0.18367799999999998,96378.54134022008,0.0
TSLA,2019-06-04,181.10000610351562,179.61000061035156,193.97999572753906,193.60000610351562,13807522,210.89150000000012,293.9556499999996,207.52494714001872,-17.75627052657248,-17.115945367577062,0.1154529170769192,0.008224000000000002,-2437874.031569281,0.0
TSLA,2019-06-05,198.67999267578125,191.84860229492188,201.2781982421875,196.58999633789062,13510756,208.36800000000017,293.2613499999996,206.4835236028741,-16.457023064345947,-16.98416090693084,0.0800886287819746,0.07547037037037037,28165.70590511111,0.0
TSLA,2019-06-06,204.44000244140625,201.8000030517578,211.0,205.9499969482422,20242151,206.42350000000016,292.7635999999996,206.4327118311718,-14.504883051897394,-16.48830533592415,0.4295072649966517,0.07157666666666665,-326642.6565155999,0.0
TSLA,2019-06-07,205.0,203.49899291992188,210.8437957763672,204.5,16003527,204.54950000000008,292.2438999999996,206.24864403772685,-12.925800329302009,-15.775804334599721,0.1598881648547646,-0.07037619047619048,6338.415289714288,0.0
TSLA,2019-06-10,210.25,209.00999450683594,216.94000244140625,212.8800048828125,10585039,203.2175000000001,291.6987999999996,206.88020174841958,-10.872834659698725,-14.795210399619524,-0.266510039146859,0.04147580645161291,-51181.1796730645,0.0
TSLA,2019-06-11,219.14349365234375,213.5,220.89999389648438,217.10000610351562,11653537,202.72200000000007,291.1760999999996,207.8535158676177,-8.803840648930588,-13.596936449481735,-0.1732995118948673,0.10694390243902441,1548874.0368501951,0.0
TSLA,2019-06-12,222.9499969482422,209.0,223.3800048828125,209.25999450683594,15197544,201.5695000000001,290.62189999999964,207.98746673736838,-7.707918382386111,-12.419132836062612,0.0639631464220896,-0.06363809523809524,6437297.808965241,0.0
TSLA,2019-06-13,210.3800048828125,207.5102996826172,214.89999389648438,213.91000366210938,8168260,200.66750000000016,290.0773499999996,208.55151752428569,-6.3905101293114805,-11.213408294712385,-0.5599617591658022,0.21071052631578946,173483787.24546555,0.0
TSLA,2019-06-14,211.25,210.39999389648438,216.64999389648438,214.9199981689453,7433402,199.99700000000016,289.55559999999963,209.15803966482983,-5.204956539246666,-10.011717943619244,-0.6540647124848603,0.19338,10809.393514839969,0.0
TSLA,2019-06-17,215.47999572753906,214.27000427246094,227.0,225.02999877929688,12316803,200.6970000000001,289.12144999999964,210.66965493484605,-3.410292540885848,-8.691432863072565,-0.1297689797986613,0.20850666666666665,13594599.948570576,0.0
TSLA,2019-06-18,228.72000122070312,222.55999755859375,234.74000549316406,224.74000549316406,12715788,201.66600000000008,288.7200999999996,212.009687798194,-1.9884869291684881,-7.350843676291749,-0.07316829348281,0.10894583333333335,156127601.37379265,0.0
TSLA,2019-06-19,225.11000061035156,221.05999755859375,227.77000427246094,226.42999267578125,6575135,202.73350000000008,288.3364999999996,213.38305086503274,-0.7170610290576178,-6.0240871468449235,-0.6861960790768269,0.110875,98671.2091273125,0.0
