Ticker,Date,MAVG 20,MAVG 200,Buy,Sell,EMA,MACD,MACD-EMA,Relative Volume
AAPL,2016-02-04,24.315999999999995,,False,False,24.527434327500803,-0.5004025249363835,-0.5546186292674585,-0.29687353107582914
AAPL,2016-02-05,24.285499999999995,,False,False,24.42824236858952,-0.5180885269689419,-0.5473121115519268,-0.2699098599209149
AAPL,2016-02-08,24.260999999999996,,False,False,24.362847930422873,-0.5066824328068549,-0.5391857333607996,-0.10432623766675725
AAPL,2016-02-09,24.216999999999995,,False,False,24.30382826940996,-0.49194918615006245,-0.5297380124123678,-0.29749753761709946
AAPL,2016-02-10,24.145999999999994,,False,False,24.233232969485915,-0.48875419008810184,-0.5215409623220062,-0.33764762225877987
AAPL,2016-02-11,24.099999999999994,,False,False,24.156035205148143,-0.4915498349990024,-0.515542569646622,-0.15947737214952562
AAPL,2016-02-12,24.030999999999995,,False,False,24.093039294111158,-0.4826611510911043,-0.5089661392762205,-0.3557507073175496
AAPL,2016-02-16,24.024999999999995,,False,False,24.099464152181202,-0.4186545492872362,-0.49090349903015346,-0.13329215898591104
AAPL,2016-02-17,24.04349999999999,,False,False,24.140744553151716,-0.3348052390607599,-0.45968340144815234,-0.21531146378162683
AAPL,2016-02-18,24.036999999999992,,False,False,24.13396582400234,-0.3013273486771695,-0.4280118292685292,-0.3244377817420968
AAPL,2016-02-19,24.033999999999992,,False,False,24.122094348892077,-0.27636717262553034,-0.3976826209012564,-0.4068824176798477
AAPL,2016-02-22,23.976999999999993,,False,False,24.1314652659826,-0.23716993038308587,-0.365579848206348,-0.40817228283213003
AAPL,2016-02-23,23.917499999999993,,False,False,24.087317693556386,-0.24699387490072056,-0.34186251489353664,-0.4593761441156672
AAPL,2016-02-24,23.86849999999999,,False,False,24.080880296961276,-0.2243242781516699,-0.3183547576039608,-0.29357849262420316
AAPL,2016-02-25,23.90999999999999,,False,False,24.091311041252407,-0.19061298566463947,-0.29280630762799675,-0.4518315727987607
AAPL,2016-02-26,23.945499999999992,,False,False,24.10456364582756,-0.15887527064001006,-0.2660200200548794,-0.3707543908180568
AAPL,2016-02-29,23.936999999999994,,False,False,24.110814513014724,-0.1369348935577399,-0.24020293293580947,-0.14085788988108677
AAPL,2016-03-01,23.987999999999992,,False,False,24.2081451196329,-0.042362321429362026,-0.20063473483691105,0.2061632353947301
AAPL,2016-03-02,24.066499999999994,,False,False,24.301886308772595,0.03694910080404057,-0.15311789488937538,-0.20721920707664745
AAPL,2016-03-03,24.130999999999993,,False,False,24.404793438207506,0.11368641869572471,-0.09975696675204784,-0.0880313707879488
AAPL,2016-03-04,24.210999999999995,,False,False,24.5331675305768,0.20178779713706518,-0.03944795482331846,0.13260232405750463
AAPL,2016-03-07,24.309499999999996,,False,False,24.622552948632936,0.24633032528213405,0.01770774604429066,-0.10295453985060349
AAPL,2016-03-08,24.384999999999998,,False,False,24.683362692247076,0.2617756876198172,0.06652136500020117,-0.21518062140063163
AAPL,2016-03-09,24.461499999999994,,False,False,24.740270387369765,0.2724749919849394,0.1077121110818291,-0.32935090191539623
AAPL,2016-03-10,24.547499999999992,,False,False,24.792696515638838,0.2785420628197386,0.14187811515507395,-0.10893422467297398
AAPL,2016-03-11,24.65449999999999,,False,False,24.866816144909514,0.30233468045592815,0.1739694385289985,-0.2792453160638163
AAPL,2016-03-14,24.760999999999996,,False,False,24.93958090653351,0.32228879479819383,0.20363331740972004,-0.3468731409481428
AAPL,2016-03-15,24.859999999999992,,False,False,25.05402120350384,0.37474283714803036,0.2378552283964209,0.1345371916715494
AAPL,2016-03-16,24.95799999999999,,False,False,25.190905183820735,0.43936498856824713,0.2781571870624919,0.09891568066022484
AAPL,2016-03-17,25.076999999999995,,False,False,25.310917413489786,0.4818036905726828,0.31888649312615075,-0.0013156673039377944
AAPL,2016-03-18,25.200499999999995,,False,False,25.422341301322305,0.5119423351310779,0.3574976655933672,0.23613803627667554
AAPL,2016-03-21,25.313499999999994,,False,False,25.523138379941752,0.5297168921489543,0.3919415138063731,0.015155701154021532
AAPL,2016-03-22,25.46399999999999,,False,False,25.63338264930839,0.5535071110257768,0.4242546354281539,-0.0756425039023732
AAPL,2016-03-23,25.589499999999994,,False,False,25.718821738106385,0.5539035395632439,0.45018441765330297,-0.29335046147325894
AAPL,2016-03-24,25.700999999999986,,False,False,25.785633844996426,0.5391476749723587,0.4679770698846165,-0.2746749759473955
AAPL,2016-03-28,25.804499999999983,,False,False,25.83464314843856,0.5118916893502323,0.47675999408082725,-0.5579885355946734
AAPL,2016-03-29,25.941999999999986,,False,False,25.938052563163275,0.5340473599608941,0.48821746757314693,-0.07779396619723632
AAPL,2016-03-30,26.054999999999986,,False,False,26.076384219976568,0.5827303618961786,0.5071200468552278,0.3091920147137102
AAPL,2016-03-31,26.15799999999998,,False,False,26.18819440995167,0.6030823025681542,0.5263124983369144,-0.24600836072890733
AAPL,2016-04-01,26.26399999999998,,False,False,26.313165953852494,0.6320590803963242,0.5474618150477372,-0.22969164166308986
AAPL,2016-04-04,26.36549999999998,,False,False,26.452902551838502,0.6698547444737848,0.5719404012097461,0.15102108448200613
AAPL,2016-04-05,26.46449999999998,,False,False,26.547887656013913,0.6655468697812985,0.5906616950934143,-0.17472809726339397
AAPL,2016-04-06,26.588499999999982,,False,False,26.66144752247439,0.6776858920923345,0.6080665346191573,-0.173741750696947
AAPL,2016-04-07,26.681499999999982,,False,False,26.70703315857496,0.631672634951169,0.6127877547128936,0.004969760576373771
AAPL,2016-04-08,26.774999999999984,,False,False,26.750180744667457,0.5900164152617364,0.6082334868015683,-0.27826523595294034
AAPL,2016-04-11,26.85899999999998,,False,False,26.797790452232068,0.5578264226505958,0.5981520739340187,-0.060691788459088354
AAPL,2016-04-12,26.95799999999998,,False,False,26.87515531860787,0.5549360114135773,0.5895088614043096,-0.14098180626794238
AAPL,2016-04-13,27.051499999999983,,False,False,26.9832503983243,0.57822381999204,0.5872518531165033,0.06980772073096436
AAPL,2016-04-14,27.12799999999998,,False,False,27.082000551168814,0.5906756095876595,0.5879366044120337,-0.17591193542626474
AAPL,2016-04-15,27.17849999999998,,False,False,27.118004488667076,0.5490642527989635,0.5801621340776203,0.4148831652804441
AAPL,2016-04-18,27.19799999999998,,False,False,27.094382645074617,0.46317641699350176,0.5567649906323886,0.6475294394438409
AAPL,2016-04-19,27.21049999999998,,False,False,27.059676387559293,0.3794470207520959,0.5213013966218831,0.022187944082409806
AAPL,2016-04-20,27.21549999999998,,False,False,27.03303835473859,0.313508919007333,0.47974290106667933,-0.031245011525026293
AAPL,2016-04-21,27.213499999999982,,False,False,26.981316575296052,0.23515576970886443,0.4308254747647066,-0.01016908717423712
AAPL,2016-04-22,27.213499999999982,,False,False,26.927854261799443,0.16550750940277226,0.37776188166593,0.043400341421023926
AAPL,2016-04-25,27.211999999999982,,False,False,26.865197666105892,0.09709442703743676,0.32162839071789817,-0.1535396144661411
AAPL,2016-04-26,27.170499999999986,,False,False,26.79136525617676,0.02803629772731142,0.2629099721010915,0.5014926567741343
AAPL,2016-04-27,27.02349999999999,,False,False,26.56836699212083,-0.1571548330466399,0.17889701105015307,1.1204672675118978
AAPL,2016-04-28,26.846499999999992,,False,False,26.29612930744999,-0.3594621538352385,0.07122517805114163,0.7159914308561885
AAPL,2016-04-29,26.64299999999999,,False,False,26.02315349190403,-0.5361949868190194,-0.05025885494268793,0.48190381755553163
AAPL,2016-05-02,26.424499999999988,,False,False,25.77427255820397,-0.67014424748686,-0.17423593346768523,0.11645948619719726
AAPL,2016-05-03,26.241999999999983,,False,False,25.58624033030445,-0.7363517182293293,-0.28665909043173937,0.247335991272991
AAPL,2016-05-04,26.03249999999998,,False,False,25.392306828926074,-0.7997683929662003,-0.389280950947194,-0.09489698749625602
AAPL,2016-05-05,25.84099999999998,,False,False,25.19398647944643,-0.8594788376847617,-0.4833205283009847,-0.23313923471094603
AAPL,2016-05-06,25.641999999999978,,False,False,25.002173506188125,-0.9068329192765212,-0.5680230065006151,-0.05822226471426288
AAPL,2016-05-09,25.43949999999998,,False,False,24.830534098972375,-0.9320038348767206,-0.6408191721789461,-0.34479030314586606
AAPL,2016-05-10,25.226999999999983,,False,False,24.690480401013854,-0.9283424366759903,-0.6983238250803202,-0.32917961713268185
AAPL,2016-05-11,24.982999999999983,,False,False,24.541860501546267,-0.9332377664300644,-0.7453066133515537,-0.4838656968551116
AAPL,2016-05-12,24.711499999999983,,False,False,24.35596594882592,-0.9695061016039617,-0.790146511003016,0.4403138223690865
AAPL,2016-05-13,24.469999999999985,,False,False,24.19158577815436,-0.9836822629528008,-0.8288536613936502,-0.09888067792947282
AAPL,2016-05-16,24.299999999999983,,False,False,24.122862392098117,-0.9165812441578609,-0.8463991779467379,0.2227188561092741
AAPL,2016-05-17,24.131999999999984,,False,False,24.051160333061503,-0.8615396626033309,-0.8494272748780903,-0.058736712321551955
AAPL,2016-05-18,23.974999999999984,,False,False,24.01200177185546,-0.787062285674871,-0.8369542770373348,-0.17940346613628408
AAPL,2016-05-19,23.82799999999998,,False,False,23.968001161634557,-0.7269201322063239,-0.814947448070975,-0.5016271617943976
AAPL,2016-05-20,23.69699999999998,,False,False,23.952000905755938,-0.6515755682021691,-0.7822730720970266,-0.44925706919784947
AAPL,2016-05-23,23.588999999999984,,False,False,23.967048562130906,-0.560392990857288,-0.7378970558488753,-0.28762769304608204
AAPL,2016-05-24,23.508499999999987,,False,False,24.015901443049685,-0.45305484183371547,-0.6809286130456343,-0.3455520005329302
AAPL,2016-05-25,23.531499999999987,,False,False,24.101054259076623,-0.3294963693093642,-0.610642164298174,-0.17096646694325351
AAPL,2016-05-26,23.600999999999992,,False,False,24.196192527413032,-0.2137810904075259,-0.531269949519858,0.23460448028276845
AAPL,2016-05-27,23.68399999999999,,False,False,24.281317517110207,-0.12148243964336913,-0.44931244754440625,-0.1668943377163233
AAPL,2016-05-31,23.761499999999987,,False,False,24.345954265910503,-0.058153887496828816,-0.3710807355347731,-0.008051726904794422
AAPL,2016-06-01,23.801999999999985,,False,False,24.37110159197612,-0.0357930374177684,-0.30402319591129157,-0.34679360722740304
AAPL,2016-06-02,23.845999999999986,,False,False,24.376710987033807,-0.032223984268856753,-0.24966335358275232,-0.02537811363683162
AAPL,2016-06-03,23.904499999999988,,False,False,24.38654807216668,-0.025072133092759685,-0.20474510948471925,-0.3599624247507778
AAPL,2016-06-06,23.97849999999999,,False,False,24.4125911998119,-0.004824955253230456,-0.16476107863839687,-0.5366140834907845
AAPL,2016-06-07,24.05649999999999,,False,False,24.44567785209794,0.019069979463765208,-0.12799486701794638,-0.5619616187675653
AAPL,2016-06-08,24.12499999999999,,False,False,24.472756225861012,0.03518070148408725,-0.09535975331752679,-0.6177146053951897
AAPL,2016-06-09,24.21399999999999,,False,False,24.514398592975517,0.06176045574428102,-0.06393571150515533,-0.3712745625725081
AAPL,2016-06-10,24.31999999999999,,False,False,24.533027340059146,0.06592746381599568,-0.03796307644091859,-0.1359392703937745
AAPL,2016-06-13,24.40549999999999,,False,False,24.51464374667318,0.03892637415570377,-0.02258518632159102,0.05426987608675885
AAPL,2016-06-14,24.44999999999999,,False,False,24.4999157438425,0.01892346041384485,-0.01428345697450251,-0.07867694973057913
AAPL,2016-06-15,24.495999999999988,,False,False,24.479923735131504,-0.0025478440613468933,-0.011936334391871086,-0.13413897544074813
AAPL,2016-06-16,24.533499999999986,,False,False,24.471359557049226,-0.011364086983444821,-0.01182188491018582,-0.0561265983672294
AAPL,2016-06-17,24.54749999999999,,False,False,24.41027761167047,-0.06281298061847451,-0.0220201040518444,0.5653164990518901
AAPL,2016-06-20,24.54599999999999,,False,False,24.34929871672109,-0.10719230669529978,-0.039054544580536595,-0.010725268584988573
AAPL,2016-06-21,24.539499999999986,,False,False,24.314127371337566,-0.12398912653679162,-0.056041460971788484,0.025270174681253085
AAPL,2016-06-22,24.509999999999984,,False,False,24.27373424779829,-0.14291536197156418,-0.07341624117174435,-0.16216569933764544
AAPL,2016-06-23,24.465499999999984,,False,False,24.249569059390087,-0.14574478163863702,-0.08788194926512337,-0.054416626654344796
AAPL,2016-06-24,24.37799999999998,,False,False,24.163895745226363,-0.19974690332437461,-0.11025494007697421,0.7665054353755075
AAPL,2016-06-27,24.27399999999998,,False,False,24.054000830630216,-0.2669019424702874,-0.14158434055563754,0.2723675870272951
AAPL,2016-06-28,24.19599999999998,,False,False,23.99171499533235,-0.28536405927242825,-0.17034028429899617,0.13285785934639302
AAPL,2016-06-29,24.14549999999998,,False,False,23.954408782592274,-0.2806224876787091,-0.19239672497493904,0.020743523123268506
AAPL,2016-06-30,24.11899999999998,,False,False,23.949226990920184,-0.24977831520424232,-0.20387304302079978,0.007649615454436896
AAPL,2016-07-01,24.093499999999977,,False,False,23.951205373723102,-0.21718220277506362,-0.20653487497165257,-0.30870600091101325
AAPL,2016-07-05,24.047999999999977,,False,False,23.93204294853913,-0.20671856898698593,-0.20657161377471922,-0.25240872086277144
AAPL,2016-07-06,24.003999999999976,,False,False,23.92708647522799,-0.1857945422025864,-0.20241619946029263,-0.15358818987059392
AAPL,2016-07-07,23.966499999999975,,False,False,23.932125860399363,-0.1593066315914342,-0.1937942858865209,-0.3674175087153581
AAPL,2016-07-08,23.929499999999976,,False,False,23.954780547925644,-0.12158198680836918,-0.1793518260708905,-0.23077749463283262
AAPL,2016-07-11,23.906499999999976,,False,False,23.982896694712235,-0.08425838396602359,-0.16033313764991705,-0.41463384262795216
AAPL,2016-07-12,23.907499999999978,,False,False,24.018811305032212,-0.045281181708901386,-0.13732274646171388,-0.3796834897347188
AAPL,2016-07-13,23.900499999999976,,False,False,24.037972137862752,-0.02539547018691124,-0.11493729120675333,-0.30216531348060593
AAPL,2016-07-14,23.920999999999975,,False,False,24.10102242455429,0.028764233896726665,-0.08619698618605728,0.09194345309279715
AAPL,2016-07-15,23.936499999999974,,False,False,24.15806791947801,0.07086924893349078,-0.05478373916214764,-0.16210850719323994
AAPL,2016-07-18,23.992999999999974,,False,False,24.234442417325578,0.12379049206156978,-0.019068892917404125,0.06447960411479989
AAPL,2016-07-19,24.052999999999976,,False,False,24.304495532046012,0.16463999852631162,0.017672885371339042,-0.3481639512248028
AAPL,2016-07-20,24.103499999999976,,False,False,24.369781681639452,0.19636378772644747,0.053411065842360744,-0.23449426902722176
AAPL,2016-07-21,24.151999999999976,,False,False,24.416469146864095,0.2086105210670901,0.08445095688730662,-0.020940437950901298
AAPL,2016-07-22,24.183999999999976,,False,False,24.439662564295023,0.19987386575977695,0.1075355386618007,-0.15913642144205875
AAPL,2016-07-25,24.233499999999975,,False,False,24.43017089045104,0.1652241827611256,0.11907326748166569,0.249966776572038
AAPL,2016-07-26,24.291499999999978,,False,False,24.405392707918697,0.12263289752453943,0.11978519349024043,0.5660108945615246
AAPL,2016-07-27,24.40849999999998,,False,False,24.53249817586111,0.21310784941084648,0.13844972467436165,0.9837829942780515
AAPL,2016-07-28,24.532999999999976,,False,False,24.680831695121153,0.3094843348955436,0.17265664671859807,0.1390500746154666
AAPL,2016-07-29,24.640499999999975,,False,False,24.811228686240913,0.37827521216780724,0.21378035980843996,-0.21217619116839223
AAPL,2016-08-01,24.767499999999973,,False,False,24.97301644130041,0.4645554185985823,0.26393537156646846,0.08962052636458871
AAPL,2016-08-02,24.885999999999974,,False,False,25.082252977354063,0.49574875812135133,0.31029804887744505,-0.040141442979183366
AAPL,2016-08-03,25.014499999999977,,False,False,25.212514605737134,0.5408631450198094,0.35641106810591794,-0.15210176643517775
AAPL,2016-08-04,25.138999999999974,,False,False,25.332275125447868,0.5716409267763787,0.39945703984001013,-0.25239370162993746
AAPL,2016-08-05,25.273999999999976,,False,False,25.478725120107192,0.6211489094285874,0.44379541375772563,0.12300245906793592
AAPL,2016-08-08,25.415999999999976,,False,False,25.632179876836606,0.6704084153301793,0.4891180140722164,-0.2519819584730707
AAPL,2016-08-09,25.557999999999975,,False,False,25.781496084556725,0.7101369733270388,0.5333218059231809,-0.3183406038031669
AAPL,2016-08-10,25.696999999999974,,False,False,25.897544080381085,0.7172162149903478,0.5701006877366143,-0.40747270160973026
AAPL,2016-08-11,25.81099999999997,,False,False,26.000635123461212,0.7129937839356124,0.5986793069764139,-0.25628779045779454
AAPL,2016-08-12,25.928499999999968,,False,False,26.10057463824595,0.7071443620088864,0.6203723179829085,-0.6272147375539201
AAPL,2016-08-15,26.048999999999968,,False,False,26.221472294738053,0.7200298867050208,0.640303831727331,-0.28528287257789947
AAPL,2016-08-16,26.16749999999997,,False,False,26.327998745243274,0.7195267531978757,0.6561484160214399,-0.032448721327853876
AAPL,2016-08-17,26.282999999999966,,False,False,26.42057029519055,0.7077419441034962,0.6664671216378513,-0.31841223959049864
AAPL,2016-08-18,26.403499999999962,,False,False,26.501468363797933,0.6880502351617395,0.670783744342629,-0.4455898152761469
AAPL,2016-08-19,26.537499999999966,,False,False,26.581328520950954,0.6703652688989727,0.6707000492538978,-0.2981456261008985
AAPL,2016-08-22,26.676999999999964,,False,False,26.63358294831102,0.6321179131352928,0.6629836220301769,-0.2589455039775942
AAPL,2016-08-23,26.82899999999997,,False,False,26.688479811121805,0.6013301736182655,0.6506529323477946,-0.3996819861777496
AAPL,2016-08-24,26.892499999999966,,False,False,26.719100781867223,0.5544015554314825,0.6314026569645322,-0.1773478738511913
AAPL,2016-08-25,26.932499999999965,,False,False,26.73537689806072,0.5017435099196206,0.6054708275555499,-0.09295526387818442
AAPL,2016-08-26,26.966499999999968,,False,False,26.73486481252598,0.44200580706732495,0.572777823457905,0.008488447671408137
AAPL,2016-08-29,26.97599999999997,,False,False,26.73154435415997,0.3877724992429137,0.5357767586149067,-0.07338721151303071
AAPL,2016-08-30,26.99499999999997,,False,False,26.709492510725163,0.32490854902856015,0.4936031166976374,-0.060857207041860865
AAPL,2016-08-31,26.998499999999968,,False,False,26.69144560480744,0.273548945637625,0.44959228248563493,0.11662724610714682
AAPL,2016-09-01,27.008999999999965,,False,False,26.69035554719939,0.24295609983394328,0.4082650459552966,0.012807700200272675
AAPL,2016-09-02,27.01199999999996,,False,False,26.713178828557606,0.23616162647450523,0.3738443620591384,0.04300783417366113
AAPL,2016-09-06,27.003999999999955,,False,False,26.733828464046947,0.22814702039625345,0.34470489372656143,0.048167040502255815
AAPL,2016-09-07,26.998499999999957,,False,False,26.76774956287839,0.23203133231167428,0.322170181443584,0.4722313488366316
AAPL,2016-09-08,26.967499999999955,,False,False,26.73082103291374,0.1757922082372012,0.29289458680230746,0.6428344912285648
AAPL,2016-09-09,26.907499999999953,,False,False,26.640266648456866,0.08186365439193466,0.2506884003202329,0.47953506685795455
AAPL,2016-09-12,26.872999999999955,,False,False,26.61357458660043,0.05360778036355285,0.21127227632889686,0.406839698815158
AAPL,2016-09-13,26.853999999999957,,False,False,26.64942462609168,0.0811154685850326,0.185240914780124,0.665202269263964
AAPL,2016-09-14,26.883999999999958,,False,False,26.772336566835712,0.17752613924739435,0.1836979596735781,1.1408959437751958
AAPL,2016-09-15,26.96349999999996,,False,False,26.97401879911763,0.32682193222021994,0.2123227541829065,0.8389628484542427
AAPL,2016-09-16,27.03649999999996,,False,False,27.141255104377688,0.4273035737409714,0.2553189180945195,0.6416488241661064
AAPL,2016-09-19,27.08899999999996,,False,False,27.260183189941493,0.47403644828158065,0.29906242413193174,0.08625407706851847
AAPL,2016-09-20,27.15199999999996,25.52420000000001,True,False,27.367784791117558,0.5052483987489076,0.34029961905532696,-0.23303769002473135
AAPL,2016-09-21,27.210999999999956,25.51735000000001,False,False,27.46513862071348,0.523944389361624,0.37702857311658644,-0.20758248511983748
AAPL,2016-09-22,27.293499999999955,25.512800000000013,False,False,27.578934942739114,0.5541598268260692,0.41245482385848303,-0.36313348116946925
AAPL,2016-09-23,27.357999999999954,25.50590000000001,False,False,27.63617923399276,0.5332270860032509,0.4366092762874366,0.1307527582908154
AAPL,2016-09-26,27.432499999999955,25.502450000000014,False,False,27.691781211783265,0.5139410111692619,0.45207562326380174,-0.4351463756498106
AAPL,2016-09-27,27.51099999999995,25.498600000000014,False,False,27.746849667871583,0.4969625643270632,0.46105301147645406,-0.6285414232191711
AAPL,2016-09-28,27.610499999999952,25.499550000000013,False,False,27.81762589005775,0.49554682667562133,0.4679517745162876,-0.44759161978589174
AAPL,2016-09-29,27.686999999999948,25.499200000000016,False,False,27.83975675769356,0.4536906619547807,0.4650995520039863,-0.2630669634975178
AAPL,2016-09-30,27.765999999999952,25.502400000000016,False,False,27.87977992366394,0.43247924152522543,0.45857548990823416,-0.2597584263572898
AAPL,2016-10-03,27.825999999999954,25.503850000000014,False,False,27.903610407144143,0.4005616994893799,0.4469727318244633,-0.7709382554559226
AAPL,2016-10-04,27.891999999999957,25.508850000000017,False,False,27.936599892202615,0.38056292122866253,0.4336907697053032,-0.45898477476520444
AAPL,2016-10-05,27.950499999999955,25.517600000000016,False,False,27.967399902489795,0.3613551840657472,0.41922365257739197,-0.7630332943023115
AAPL,2016-10-06,28.054999999999957,25.525800000000018,False,False,28.015266578472346,0.35894051478695843,0.4071670250193053,-0.4425703009973511
AAPL,2016-10-07,28.191999999999958,25.534350000000018,False,False,28.063336428168167,0.3569467933467614,0.39712297868479657,-0.5842618626236389
AAPL,2016-10-10,28.324499999999954,25.54365000000002,False,False,28.15349486362574,0.3904053076471783,0.395779444477273,-0.1766697746067144
AAPL,2016-10-11,28.428499999999957,25.553950000000018,False,False,28.240781067129383,0.416956504449832,0.40001485647178486,0.39064834282359756
AAPL,2016-10-12,28.498499999999957,25.56715000000002,False,False,28.34546858458842,0.4545455433641017,0.4109209938502482,-0.05201615259925094
AAPL,2016-10-13,28.516499999999958,25.57750000000002,False,False,28.431614433707097,0.4716361520145007,0.42306402548309874,-0.04528175564049447
AAPL,2016-10-14,28.550499999999953,25.590400000000017,False,False,28.524794011480456,0.4924149911539466,0.4369342186172684,0.029642674671591412
AAPL,2016-10-17,28.600499999999954,25.60575000000002,False,False,28.60719458184059,0.5014877000030502,0.4498449148944248,-0.3474806384943151
AAPL,2016-10-18,28.649499999999954,25.62090000000002,False,False,28.67984271692329,0.5012855465607124,0.46013304122768234,-0.2939230832784145
AAPL,2016-10-19,28.693999999999953,25.638900000000017,False,False,28.737000553420955,0.4882350214915938,0.46575343728046464,-0.47278082294480245
AAPL,2016-10-20,28.724499999999956,25.659350000000018,False,False,28.78776240548748,0.47164859847256935,0.4669324695188856,-0.27609289282415195
AAPL,2016-10-21,28.772999999999957,25.684550000000016,False,False,28.822261224019478,0.4437059756166768,0.4622871707384439,-0.2683891065630225
AAPL,2016-10-24,28.832499999999953,25.710400000000018,False,False,28.878236345551706,0.43749786902445464,0.45732931039564606,-0.24309004746288948
AAPL,2016-10-25,28.896999999999952,25.73505000000002,False,False,28.943166217414706,0.4396140487566065,0.45378625806783823,0.43371608931166833
AAPL,2016-10-26,28.91749999999995,25.754600000000018,False,False,28.939055149088876,0.38361260631539906,0.4397515277173504,0.6946679354266422
AAPL,2016-10-27,28.94599999999995,25.775950000000016,False,False,28.908668944409612,0.31302899688679275,0.41440702155123893,0.04774623474387674
AAPL,2016-10-28,28.95449999999995,25.793700000000015,False,False,28.863081425888808,0.2390044713569104,0.3793265115123733,0.13668202647314823
