,Stock,Date,MAVG_20,MAVG_200,EMA,MACD,MACD_EMA,REL_VOL
0,AAPL,2019-01-01,164.98199999999997,,164.54794001862362,-8.844387200682036,-9.380846638149936,
1,AAPL,2019-01-02,163.94899999999998,,163.91670700213882,-8.316849565942391,-9.16804722370842,-0.2338456788596977
2,AAPL,2019-01-03,161.81749999999997,,161.84749493182375,-9.063545962535272,-9.147146971473788,0.6158827585723922
3,AAPL,2019-01-04,160.396,,160.5534467319208,-9.061068642872698,-9.12993130575357,0.1551055603909233
4,AAPL,2019-01-05,160.396,,160.5534467319208,-9.061068642872698,-9.12993130575357,
5,AAPL,2019-01-06,160.396,,160.5534467319208,-9.061068642872698,-9.12993130575357,
6,AAPL,2019-01-07,159.05649999999997,,159.35121281585654,-8.982191691628373,-9.100383382928529,0.0759658356706203
7,AAPL,2019-01-08,158.16949999999997,,158.53204913942196,-8.593078569554365,-8.998922420253695,-0.2118912054648354
8,AAPL,2019-01-09,157.35499999999996,,158.0347108234121,-7.9860774809285715,-8.796353432388667,-0.1003871410984204
9,AAPL,2019-01-10,156.6135,,157.63140480859278,-7.380409513310866,-8.513164648573103,-0.3202412438368723
10,AAPL,2019-01-11,155.77299999999997,,157.12269933524848,-6.942230244937747,-8.19897776784603,-0.5921844469062666
11,AAPL,2019-01-12,155.77299999999997,,157.12269933524848,-6.942230244937747,-8.19897776784603,
12,AAPL,2019-01-13,155.77299999999997,,157.12269933524848,-6.942230244937747,-8.19897776784603,
13,AAPL,2019-01-14,154.72549999999998,,156.44434671178695,-6.702489387064787,-7.899680091689779,-0.4100684633797291
14,AAPL,2019-01-15,154.105,,156.12298022720128,-6.19337896346525,-7.558419866044873,-0.5198355871569748
15,AAPL,2019-01-16,153.655,,156.0103154020801,-5.574751168859336,-7.161686126607764,-0.4427751091413725
16,AAPL,2019-01-17,153.1445,,155.99599964472108,-4.953151705699241,-6.719979242426058,-0.4633342074905347
17,AAPL,2019-01-18,152.941,,156.07447589274076,-4.33311687301682,-6.24260676854421,-0.3232736415291594
18,AAPL,2019-01-19,152.941,,156.07447589274076,-4.33311687301682,-6.24260676854421,
19,AAPL,2019-01-20,152.941,,156.07447589274076,-4.33311687301682,-6.24260676854421,
20,AAPL,2019-01-21,152.941,,156.07447589274076,-4.33311687301682,-6.24260676854421,
21,AAPL,2019-01-22,152.76450000000003,,155.8102400212097,-4.07874971389333,-5.809835357614033,-0.3904814441081268
22,AAPL,2019-01-23,152.92400000000004,,155.6302171175282,-3.783519380140888,-5.404572162119404,-0.5792771937587868
23,AAPL,2019-01-24,153.21750000000003,,155.35114875818124,-3.606417746438069,-5.044941278983137,-0.4697425691536196
24,AAPL,2019-01-25,153.247,,155.58056320860524,-3.0229200417768425,-4.640537031541877,-0.1619109372369833
25,AAPL,2019-01-26,153.247,,155.58056320860524,-3.0229200417768425,-4.640537031541877,
26,AAPL,2019-01-27,153.247,,155.58056320860524,-3.0229200417768425,-4.640537031541877,
27,AAPL,2019-01-28,153.25450000000004,,155.64908101081122,-2.647781014394866,-4.241985828112474,-0.3747021413275391
28,AAPL,2019-01-29,153.17700000000002,,155.5567875659161,-2.452924558505714,-3.8841735741911214,0.0885595953089114
29,AAPL,2019-01-30,153.5525,,156.47995079328555,-1.4291192192293636,-3.39316270319877,0.4397192122029072
30,AAPL,2019-01-31,153.9785,,157.42852703688527,-0.5157779946407572,-2.8176857614871675,0.0295609558461195
31,AAPL,2019-02-01,155.195,,158.29438171106827,0.2120622487126127,-2.211736159447212,-0.114215315501975
32,AAPL,2019-02-02,155.195,,158.29438171106827,0.2120622487126127,-2.211736159447212,
33,AAPL,2019-02-03,155.195,,158.29438171106827,0.2120622487126127,-2.211736159447212,
34,AAPL,2019-02-04,156.3445,,159.52825025654974,1.1572111214845506,-1.537946703260859,-0.1130492139264316
35,AAPL,2019-02-05,157.657,,160.9236551342133,2.1182560298780686,-0.8067061566330733,0.0502779220564118
36,AAPL,2019-02-06,158.8315,,162.19187857004425,2.8518580310826,-0.0749933190899385,-0.1765385153880592
37,AAPL,2019-02-07,159.71300000000002,,163.02503306046484,3.1308705926951177,0.5661794632670729,-0.0396106468291334
38,AAPL,2019-02-08,160.5435,,163.7283632975167,3.2715116417567174,1.107245898965002,-0.308442513552748
39,AAPL,2019-02-09,160.5435,,163.7283632975167,3.2715116417567174,1.107245898965002,
40,AAPL,2019-02-10,160.5435,,163.7283632975167,3.2715116417567174,1.107245898965002,
41,AAPL,2019-02-11,161.4005,,164.27137635335782,3.2662418762088805,1.539045094413778,-0.4254161088567944
42,AAPL,2019-02-12,162.445,,164.9017215009567,3.3413579275683105,1.8995076610446848,-0.349844995107254
43,AAPL,2019-02-13,163.30049999999997,,165.40441471904515,3.305493325898908,2.1807047940155297,-0.3307260478416153
44,AAPL,2019-02-14,164.09349999999998,,165.91828000951998,3.2891834044487496,2.402400516102174,-0.3462111961401397
45,AAPL,2019-02-15,164.82149999999996,,166.3470152660499,3.2086080649054907,2.5636420258628374,-0.2174746800496918
46,AAPL,2019-02-16,164.82149999999996,,166.3470152660499,3.2086080649054907,2.5636420258628374,
47,AAPL,2019-02-17,164.82149999999996,,166.3470152660499,3.2086080649054907,2.5636420258628374,
48,AAPL,2019-02-18,164.82149999999996,,166.3470152660499,3.2086080649054907,2.5636420258628374,
49,AAPL,2019-02-19,165.52699999999996,,166.7834900204318,3.149597575755479,2.680833135841366,-0.4538667582258893
50,AAPL,2019-02-20,166.46349999999995,,167.28315765598572,3.155220558140968,2.7757106203012865,-0.1271997098602291
51,AAPL,2019-02-21,167.32049999999995,,167.64285693886245,3.0462903001531174,2.829826556271653,-0.531927658110395
52,AAPL,2019-02-22,168.33399999999995,,168.150203912403,3.0785949537934982,2.8795802357760225,-0.4286838914857303
53,AAPL,2019-02-23,168.33399999999995,,168.150203912403,3.0785949537934982,2.8795802357760225,
54,AAPL,2019-02-24,168.33399999999995,,168.150203912403,3.0785949537934982,2.8795802357760225,
55,AAPL,2019-02-25,169.15749999999994,,168.72923212705865,3.169333833700449,2.9375309553609084,-0.2629639098886107
56,AAPL,2019-02-26,170.0589999999999,,169.26263860434793,3.212284972774995,2.9924817588437262,-0.4947385075557721
57,AAPL,2019-02-27,171.06849999999991,,169.79667303493804,3.252405776816232,3.044466562438228,0.0191015164523952
58,AAPL,2019-02-28,171.46349999999993,,170.1160375142704,3.109567172012106,3.057486684353004,0.0947785388084812
59,AAPL,2019-03-01,171.88999999999993,,170.578319664241,3.10740495048924,3.0674703375802514,0.0379840882507721
60,AAPL,2019-03-02,171.88999999999993,,170.578319664241,3.10740495048924,3.0674703375802514,
61,AAPL,2019-03-03,171.88999999999993,,170.578319664241,3.10740495048924,3.0674703375802514,
62,AAPL,2019-03-04,172.35649999999993,,171.08038446644812,3.140498236891688,3.082075917442539,0.1066911500795595
63,AAPL,2019-03-05,172.57049999999992,,171.50415738076327,3.1051098234689505,3.086682698647821,-0.1985264002521055
64,AAPL,2019-03-06,172.58749999999992,,171.79138049125604,2.9614282532782283,3.0616318095739032,-0.1133135536669732
65,AAPL,2019-03-07,172.50049999999993,,171.8588680643462,2.653969271710196,2.980099302001162,0.0693457726360844
66,AAPL,2019-03-08,172.5989999999999,,171.95897586885417,2.4155444693882373,2.867188335478577,0.0535498527436002
67,AAPL,2019-03-09,172.5989999999999,,171.95897586885417,2.4155444693882373,2.867188335478577,
68,AAPL,2019-03-10,172.5989999999999,,171.95897586885417,2.4155444693882373,2.867188335478577,
69,AAPL,2019-03-11,173.02349999999993,,172.62002579275193,2.67905128063461,2.829560924509784,0.3237596499328975
70,AAPL,2019-03-12,173.5974999999999,,173.4095471530046,3.015313765170077,2.866711492641843,0.3134489550380929
71,AAPL,2019-03-13,174.13849999999994,,174.20006647827176,3.3082223514167595,2.9550136643968266,0.2499769385907042
72,AAPL,2019-03-14,174.81599999999997,,175.1076792013848,3.661148108168419,3.096240553151145,-0.0269317939183418
73,AAPL,2019-03-15,175.58199999999994,,176.1564716654612,4.086589579879899,3.2943103584968965,0.4424497599116568
74,AAPL,2019-03-16,175.58199999999994,,176.1564716654612,4.086589579879899,3.2943103584968965,
75,AAPL,2019-03-17,175.58199999999994,,176.1564716654612,4.086589579879899,3.2943103584968965,
76,AAPL,2019-03-18,176.46199999999993,,177.2863315137325,4.52490872723655,3.540430032244828,0.0411340871522773
77,AAPL,2019-03-19,177.24199999999993,,178.16668089823185,4.697894898244812,3.7719230054448247,0.204370585105554
78,AAPL,2019-03-20,178.04849999999993,,179.1184255793394,4.909916546430623,3.9995217136419847,0.1753776785490261
79,AAPL,2019-03-21,179.24999999999994,,180.6395279119833,5.572897220896579,4.314196815092904,0.609904937035308
80,AAPL,2019-03-22,180.15399999999997,,181.63100144822485,5.706538622090562,4.592665176492436,0.383250252101909
81,AAPL,2019-03-23,180.15399999999997,,181.63100144822485,5.706538622090562,4.592665176492436,
82,AAPL,2019-03-24,180.15399999999997,,181.63100144822485,5.706538622090562,4.592665176492436,
83,AAPL,2019-03-25,180.87949999999995,,182.30804893184825,5.561938192621625,4.786519779718274,0.3792881530451774
84,AAPL,2019-03-26,181.50249999999997,,182.7349014159565,5.229707832632244,4.8751573903010685,0.4535413232187997
85,AAPL,2019-03-27,182.18249999999995,,183.28110128275577,5.043832638364904,4.908892439913836,-0.0615282354554292
86,AAPL,2019-03-28,182.96099999999996,,183.79909163819676,4.8606673639967255,4.899247424730414,-0.4118713377411506
87,AAPL,2019-03-29,183.70999999999992,,184.38489243600955,4.759889221038293,4.87137578399199,-0.2824532431877345
88,AAPL,2019-03-30,183.70999999999992,,184.38489243600955,4.759889221038293,4.87137578399199,
89,AAPL,2019-03-31,183.70999999999992,,184.38489243600955,4.759889221038293,4.87137578399199,
90,AAPL,2019-04-01,184.47949999999997,,185.03775982451896,4.729594194679265,4.843019466129445,-0.1155901325594216
