Date,Stock,Open,Close,Volume
2018-04-16,TSLA,59.79999923706055,58.242000579833984,31692500
2018-04-17,TSLA,57.77399826049805,57.53799819946289,35000000
2018-04-18,TSLA,58.215999603271484,58.66999816894531,32788500
2018-04-19,TSLA,58.215999603271484,60.01599884033203,30453000
2018-04-20,TSLA,59.034000396728516,58.04800033569336,28139500
2018-04-23,TSLA,58.257999420166016,56.67399978637695,24467000
2018-04-24,TSLA,57.0,56.69200134277344,28426500
2018-04-25,TSLA,56.70000076293945,56.13800048828125,20068000
2018-04-26,TSLA,55.75,57.09600067138672,21780000
2018-04-27,TSLA,57.07400131225586,58.816001892089844,21823000
2018-04-30,TSLA,58.72200012207031,58.779998779296875,21141000
2018-05-01,TSLA,58.70199966430664,59.98400115966797,23128000
2018-05-02,TSLA,59.7140007019043,60.22999954223633,44852000
2018-05-03,TSLA,55.757999420166016,56.88999938964844,86760500
2018-05-04,TSLA,56.599998474121094,58.81800079345703,42847000
2018-05-07,TSLA,59.5,60.55400085449219,43391000
2018-05-08,TSLA,60.15999984741211,60.39400100708008,29650000
2018-05-09,TSLA,60.082000732421875,61.369998931884766,28637000
2018-05-10,TSLA,61.5,61.00400161743164,28258000
2018-05-11,TSLA,61.540000915527344,60.21200180053711,23398000
2018-05-14,TSLA,60.66400146484375,58.39400100708008,36434000
2018-05-15,TSLA,57.00199890136719,56.83599853515625,47596000
2018-05-16,TSLA,56.76599884033203,57.29600143432617,28370000
2018-05-17,TSLA,57.18000030517578,56.90800094604492,22103000
2018-05-18,TSLA,56.93000030517578,55.36399841308594,36259500
2018-05-21,TSLA,56.26599884033203,56.89799880981445,45913000
2018-05-22,TSLA,57.551998138427734,55.00199890136719,44729000
2018-05-23,TSLA,55.551998138427734,55.81399917602539,29925500
2018-05-24,TSLA,55.68000030517578,55.56999969482422,20883500
2018-05-25,TSLA,55.5260009765625,55.77000045776367,19375500
2018-05-29,TSLA,55.70199966430664,56.75199890136719,28333000
2018-05-30,TSLA,56.65800094604492,58.34400177001953,37448500
2018-05-31,TSLA,57.44200134277344,56.94599914550781,29598500
2018-06-01,TSLA,57.172000885009766,58.36399841308594,27122000
2018-06-04,TSLA,58.86800003051758,59.347999572753906,23989000
2018-06-05,TSLA,59.540000915527344,58.22600173950195,29976000
2018-06-06,TSLA,60.099998474121094,63.900001525878906,93836500
2018-06-07,TSLA,63.22999954223633,63.21799850463867,71726500
2018-06-08,TSLA,63.79999923706055,63.53200149536133,41026000
2018-06-11,TSLA,64.50199890136719,66.41999816894531,65917500
2018-06-12,TSLA,68.94000244140625,68.55400085449219,111737000
2018-06-13,TSLA,69.34200286865234,68.95600128173828,47349000
2018-06-14,TSLA,69.5260009765625,71.54399871826172,54905000
2018-06-15,TSLA,70.76799774169922,71.63400268554688,54241500
2018-06-18,TSLA,71.08000183105469,74.16600036621094,60366000
2018-06-19,TSLA,73.03199768066406,70.51000213623047,63809500
2018-06-20,TSLA,71.60800170898438,72.44400024414062,41918500
2018-06-21,TSLA,72.4000015258789,69.50199890136719,39835500
2018-06-22,TSLA,70.30799865722656,66.72599792480469,51330500
2018-06-25,TSLA,66.02400207519531,66.60199737548828,34656500
2018-06-26,TSLA,67.20999908447266,68.4000015258789,37262500
2018-06-27,TSLA,69.0,68.9000015258789,41668500
2018-06-28,TSLA,69.73200225830078,69.98600006103516,41990000
2018-06-29,TSLA,70.66600036621094,68.58999633789062,32462000
2018-07-02,TSLA,72.01399993896484,67.01399993896484,93799000
2018-07-03,TSLA,66.3499984741211,62.172000885009766,61413000
2018-07-05,TSLA,62.75199890136719,61.832000732421875,87382000
2018-07-06,TSLA,60.9900016784668,61.779998779296875,44327500
2018-07-09,TSLA,62.39799880981445,63.70199966430664,37984000
2018-07-10,TSLA,64.91200256347656,64.49400329589844,47357500
2018-07-11,TSLA,63.15999984741211,63.79199981689453,24420500
2018-07-12,TSLA,64.28600311279297,63.34199905395508,28606000
2018-07-13,TSLA,63.11600112915039,63.77399826049805,29349000
2018-07-16,TSLA,62.34199905395508,62.02000045776367,39093500
2018-07-17,TSLA,61.762001037597656,64.53800201416016,34981000
2018-07-18,TSLA,65.0,64.7699966430664,28121000
2018-07-19,TSLA,63.26599884033203,64.0459976196289,29576500
2018-07-20,TSLA,64.24600219726562,62.715999603271484,25811000
2018-07-23,TSLA,60.36800003051758,60.63999938964844,54964500
2018-07-24,TSLA,60.88399887084961,59.486000061035156,47954000
2018-07-25,TSLA,59.347999572753906,61.74800109863281,35377000
2018-07-26,TSLA,60.970001220703125,61.33000183105469,23152500
2018-07-27,TSLA,61.45000076293945,59.43600082397461,28516500
2018-07-30,TSLA,59.18000030517578,58.034000396728516,34070500
2018-07-31,TSLA,58.45000076293945,59.62799835205078,25384500
2018-08-01,TSLA,59.597999572753906,60.167999267578125,50647000
2018-08-02,TSLA,65.68800354003906,69.90799713134766,116075000
2018-08-03,TSLA,69.56199645996094,69.63400268554688,68282500
2018-08-06,TSLA,69.09200286865234,68.39800262451172,42821500
2018-08-07,TSLA,68.76799774169922,75.91400146484375,154379000
2018-08-08,TSLA,73.81800079345703,74.06800079345703,122856000
2018-08-09,TSLA,73.11000061035156,70.48999786376953,85919000
2018-08-10,TSLA,70.80000305175781,71.0979995727539,57760000
2018-08-13,TSLA,72.22599792480469,71.28199768066406,52319500
2018-08-14,TSLA,71.69000244140625,69.52799987792969,34932000
2018-08-15,TSLA,68.38200378417969,67.73799896240234,45506500
2018-08-16,TSLA,67.98200225830078,67.08999633789062,30320000
2018-08-17,TSLA,64.69999694824219,61.099998474121094,94793000
2018-08-20,TSLA,58.34000015258789,61.6879997253418,87011500
2018-08-21,TSLA,62.12200164794922,64.37999725341797,65861000
2018-08-22,TSLA,64.17400360107422,64.3280029296875,29730000
2018-08-23,TSLA,63.827999114990234,64.0199966430664,25736500
2018-08-24,TSLA,64.13999938964844,64.56400299072266,18013000
2018-08-27,TSLA,63.599998474121094,63.854000091552734,65396500
2018-08-28,TSLA,63.68199920654297,62.37200164794922,38245500
2018-08-29,TSLA,62.05400085449219,61.00199890136719,37237000
2018-08-30,TSLA,60.45199966430664,60.630001068115234,36083500
2018-08-31,TSLA,60.400001525878906,60.332000732421875,26875500
2018-09-04,TSLA,59.38800048828125,57.790000915527344,41752500
2018-09-05,TSLA,57.0099983215332,56.14799880981445,38604000
2018-09-06,TSLA,56.959999084472656,56.189998626708984,37404000
2018-09-07,TSLA,52.02000045776367,52.64799880981445,112459500
2018-09-10,TSLA,54.652000427246094,57.099998474121094,71417500
2018-09-11,TSLA,55.89400100708008,55.88800048828125,45850000
2018-09-12,TSLA,56.28799819946289,58.108001708984375,50077000
2018-09-13,TSLA,57.604000091552734,57.891998291015625,31701500
2018-09-14,TSLA,57.75199890136719,59.040000915527344,33828000
2018-09-17,TSLA,58.007999420166016,58.96799850463867,34438000
2018-09-18,TSLA,59.3380012512207,56.992000579833984,82737500
2018-09-19,TSLA,56.10200119018555,59.80400085449219,41474500
2018-09-20,TSLA,60.71200180053711,59.66600036621094,36747000
2018-09-21,TSLA,59.540000915527344,59.81999969482422,25252500
2018-09-24,TSLA,59.69599914550781,59.93600082397461,24215000
2018-09-25,TSLA,60.0,60.198001861572266,22408500
2018-09-26,TSLA,60.38199996948242,61.91600036621094,39216000
2018-09-27,TSLA,62.58000183105469,61.50400161743164,42545500
2018-09-28,TSLA,54.051998138427734,52.95399856567383,168248500
2018-10-01,TSLA,61.15399932861328,62.13999938964844,108888000
2018-10-02,TSLA,62.790000915527344,60.20399856567383,58717500
2018-10-03,TSLA,60.66600036621094,58.959999084472656,39975000
2018-10-04,TSLA,58.790000915527344,56.36600112915039,49071000
2018-10-05,TSLA,54.93000030517578,52.38999938964844,89722500
2018-10-08,TSLA,52.90399932861328,50.11199951171875,67363500
2018-10-09,TSLA,51.04999923706055,52.560001373291016,60303000
2018-10-10,TSLA,52.922000885009766,51.375999450683594,64076500
2018-10-11,TSLA,51.50600051879883,50.44599914550781,40838500
2018-10-12,TSLA,52.20000076293945,51.75600051879883,36007000
2018-10-15,TSLA,51.8120002746582,51.917999267578125,31000000
2018-10-16,TSLA,53.13999938964844,55.31800079345703,47632000
2018-10-17,TSLA,56.47999954223633,54.35599899291992,43277500
2018-10-18,TSLA,53.858001708984375,52.78200149536133,27106000
2018-10-19,TSLA,53.47800064086914,52.0,46877500
2018-10-22,TSLA,52.13600158691406,52.189998626708984,28001500
2018-10-23,TSLA,52.77399826049805,58.827999114990234,95139000
2018-10-24,TSLA,60.209999084472656,57.70000076293945,100291500
2018-10-25,TSLA,63.444000244140625,62.97200012207031,104203500
2018-10-26,TSLA,61.650001525878906,66.18000030517578,137127500
2018-10-29,TSLA,67.49400329589844,66.97000122070312,72430000
2018-10-30,TSLA,65.6780014038086,65.9800033569336,45633500
2018-10-31,TSLA,66.50800323486328,67.46399688720703,38121500
2018-11-01,TSLA,67.6520004272461,68.85600280761719,40000500
2018-11-02,TSLA,68.74800109863281,69.28199768066406,39040000
2018-11-05,TSLA,68.0999984741211,68.27999877929688,39155000
2018-11-06,TSLA,67.81400299072266,68.21199798583984,33814500
2018-11-07,TSLA,68.66799926757812,69.63200378417969,36872500
2018-11-08,TSLA,69.69999694824219,70.27999877929688,35453500
2018-11-09,TSLA,69.80000305175781,70.10199737548828,25494000
2018-11-12,TSLA,69.67400360107422,66.25599670410156,34707500
2018-11-13,TSLA,66.63200378417969,67.74600219726562,27243000
2018-11-14,TSLA,68.54000091552734,68.80000305175781,25201500
2018-11-15,TSLA,68.46600341796875,69.68800354003906,23128500
2018-11-16,TSLA,69.03800201416016,70.86199951171875,36031000
2018-11-19,TSLA,71.26799774169922,70.69400024414062,48544500
2018-11-20,TSLA,68.3499984741211,69.49800109863281,40023500
2018-11-21,TSLA,70.4000015258789,67.63800048828125,23434000
2018-11-23,TSLA,66.87000274658203,65.16600036621094,21013000
2018-11-26,TSLA,65.0,69.19999694824219,39960500
2018-11-27,TSLA,68.01000213623047,68.78399658203125,31791500
2018-11-28,TSLA,69.197998046875,69.5739974975586,20638000
2018-11-29,TSLA,69.4000015258789,68.23400115966797,15403500
2018-11-30,TSLA,68.36599731445312,70.09600067138672,28145500
2018-12-03,TSLA,72.0,71.697998046875,41532500
2018-12-04,TSLA,71.20999908447266,71.94000244140625,42309500
2018-12-06,TSLA,71.2020034790039,72.61199951171875,39212500
2018-12-07,TSLA,73.80000305175781,71.59400177001953,57556000
2018-12-10,TSLA,72.0,73.02999877929688,33067500
2018-12-11,TSLA,73.98200225830078,73.35199737548828,31544000
2018-12-12,TSLA,73.88400268554688,73.31999969482422,25135000
2018-12-13,TSLA,74.02999877929688,75.35800170898438,36829500
2018-12-14,TSLA,75.0,73.14199829101562,31688000
2018-12-17,TSLA,72.4000015258789,69.68399810791016,38370000
2018-12-18,TSLA,70.10800170898438,67.40599822998047,35500000
2018-12-19,TSLA,67.5199966430664,66.59400177001953,41371000
2018-12-20,TSLA,65.41000366210938,63.07600021362305,45359500
2018-12-21,TSLA,63.47999954223633,63.95399856567383,40084000
2018-12-24,TSLA,62.70000076293945,59.077999114990234,27799500
2018-12-26,TSLA,60.0,65.21800231933594,40815500
2018-12-27,TSLA,63.96799850463867,63.22600173950195,42875500
2018-12-28,TSLA,64.62000274658203,66.77400207519531,49695000
2018-12-31,TSLA,67.55799865722656,66.55999755859375,31511500
2019-01-02,TSLA,61.220001220703125,62.02399826049805,58293000
2019-01-03,TSLA,61.400001525878906,60.071998596191406,34826000
2019-01-04,TSLA,61.20000076293945,63.53799819946289,36970500
2019-01-07,TSLA,64.34400177001953,66.99199676513672,37756000
2019-01-08,TSLA,68.39199829101562,67.06999969482422,35042500
2019-01-09,TSLA,67.0999984741211,67.70600128173828,27164500
2019-01-10,TSLA,66.87999725341797,68.99400329589844,30282000
2019-01-11,TSLA,68.41799926757812,69.4520034790039,25195500
2019-01-14,TSLA,68.47599792480469,66.87999725341797,26236500
2019-01-15,TSLA,67.0,68.88600158691406,30283000
2019-01-16,TSLA,68.95600128173828,69.20999908447266,23458500
2019-01-17,TSLA,69.24199676513672,69.46199798583984,18383500
2019-01-18,TSLA,64.5999984741211,60.45199966430664,120754000
2019-01-22,TSLA,60.9640007019043,59.784000396728516,60333500
2019-01-23,TSLA,58.5,57.518001556396484,62650000
2019-01-24,TSLA,56.60599899291992,58.301998138427734,40061000
2019-01-25,TSLA,58.87799835205078,59.40800094604492,36248000
2019-01-28,TSLA,58.582000732421875,59.2760009765625,32116500
2019-01-29,TSLA,59.05400085449219,59.492000579833984,23108500
2019-01-30,TSLA,60.09000015258789,61.75400161743164,56251500
2019-01-31,TSLA,60.20000076293945,61.40399932861328,62846000
2019-02-01,TSLA,61.08399963378906,62.44200134277344,36417000
2019-02-04,TSLA,62.59600067138672,62.577999114990234,36760500
2019-02-05,TSLA,62.49800109863281,64.2699966430664,33714000
2019-02-06,TSLA,63.917999267578125,63.444000244140625,25192500
2019-02-07,TSLA,62.65999984741211,61.50199890136719,32603000
2019-02-08,TSLA,61.36600112915039,61.15999984741211,29221000
2019-02-11,TSLA,62.31999969482422,62.56800079345703,35648500
2019-02-12,TSLA,63.2400016784668,62.36199951171875,27588000
2019-02-13,TSLA,62.470001220703125,61.63399887084961,25708000
2019-02-14,TSLA,60.67599868774414,60.75400161743164,26004000
2019-02-15,TSLA,60.900001525878906,61.57600021362305,19524500
2019-02-19,TSLA,61.3120002746582,61.12799835205078,20842000
2019-02-20,TSLA,60.88199996948242,60.512001037597656,35710500
2019-02-21,TSLA,60.36199951171875,58.24599838256836,44546000
2019-02-22,TSLA,58.89799880981445,58.94200134277344,28703000
2019-02-25,TSLA,59.582000732421875,59.75400161743164,33132500
2019-02-26,TSLA,58.444000244140625,59.571998596191406,42912500
2019-02-27,TSLA,60.35599899291992,62.948001861572266,55919500
2019-02-28,TSLA,63.784000396728516,63.97600173950195,52603500
2019-03-01,TSLA,61.38800048828125,58.95800018310547,114557000
2019-03-04,TSLA,59.624000549316406,57.071998596191406,85484000
2019-03-05,TSLA,56.400001525878906,55.30799865722656,93823500
2019-03-06,TSLA,55.29600143432617,55.24800109863281,51677500
2019-03-07,TSLA,55.768001556396484,55.31800079345703,47212500
2019-03-08,TSLA,55.38199996948242,56.827999114990234,44098000
2019-03-11,TSLA,56.70399856567383,58.183998107910156,36961500
2019-03-12,TSLA,57.29800033569336,56.672000885009766,37520500
2019-03-13,TSLA,56.779998779296875,57.79199981689453,34223500
2019-03-14,TSLA,58.4900016784668,57.992000579833984,35517000
2019-03-15,TSLA,56.70199966430664,55.08599853515625,73927500
2019-03-18,TSLA,55.20000076293945,53.89799880981445,51405000
2019-03-19,TSLA,53.5,53.49399948120117,59003000
2019-03-20,TSLA,53.9379997253418,54.720001220703125,34541000
2019-03-21,TSLA,54.52000045776367,54.80400085449219,29735500
2019-03-22,TSLA,54.51599884033203,52.90599822998047,43728000
2019-03-25,TSLA,51.94200134277344,52.08399963378906,51075000
2019-03-26,TSLA,52.88800048828125,53.55400085449219,36754500
2019-03-27,TSLA,53.75,54.965999603271484,43896000
2019-03-28,TSLA,55.43199920654297,55.7239990234375,33870500
2019-03-29,TSLA,55.7400016784668,55.97200012207031,29956500
2019-04-01,TSLA,56.52399826049805,57.83599853515625,40552000
2019-04-02,TSLA,57.65999984741211,57.17599868774414,27394500
2019-04-03,TSLA,57.4640007019043,58.36199951171875,39597000
2019-04-04,TSLA,52.37799835205078,53.555999755859375,118603500
2019-04-05,TSLA,53.97200012207031,54.992000579833984,65191500
2019-04-08,TSLA,55.53799819946289,54.63999938964844,52052000
2019-04-09,TSLA,54.33000183105469,54.46200180053711,29520000
2019-04-10,TSLA,55.347999572753906,55.21200180053711,35306500
2019-04-11,TSLA,53.65999984741211,53.683998107910156,49179500
2019-04-12,TSLA,54.04399871826172,53.540000915527344,33730000
2019-04-15,TSLA,53.72600173950195,53.2760009765625,50193000
2019-04-16,TSLA,53.150001525878906,54.672000885009766,36364500
2019-04-17,TSLA,54.95000076293945,54.24599838256836,25632500
2019-04-18,TSLA,54.24599838256836,54.652000427246094,29381500
2019-04-22,TSLA,53.79999923706055,52.54999923706055,60735500
2019-04-23,TSLA,52.029998779296875,52.779998779296875,54719500
2019-04-24,TSLA,52.77000045776367,51.731998443603516,53637500
2019-04-25,TSLA,51.0,49.5260009765625,109247000
2019-04-26,TSLA,49.29999923706055,47.02799987792969,111803500
2019-04-29,TSLA,47.172000885009766,48.29399871826172,83572500
2019-04-30,TSLA,48.4119987487793,47.737998962402344,47323000
2019-05-01,TSLA,47.77000045776367,46.801998138427734,53522000
2019-05-02,TSLA,49.104000091552734,48.81999969482422,90796500
2019-05-03,TSLA,48.77199935913086,51.00600051879883,118534000
2019-05-06,TSLA,50.00400161743164,51.06800079345703,54169500
2019-05-07,TSLA,51.36000061035156,49.4119987487793,50657000
2019-05-08,TSLA,49.38800048828125,48.96799850463867,30882000
2019-05-09,TSLA,48.400001525878906,48.395999908447266,33557000
2019-05-10,TSLA,47.95000076293945,47.90399932861328,35041500
2019-05-13,TSLA,46.402000427246094,45.402000427246094,54174000
2019-05-14,TSLA,45.86000061035156,46.46200180053711,36262000
2019-05-15,TSLA,45.86399841308594,46.38999938964844,36480000
2019-05-16,TSLA,45.89799880981445,45.66600036621094,37416500
2019-05-17,TSLA,44.391998291015625,42.20600128173828,88933500
2019-05-20,TSLA,40.560001373291016,41.071998596191406,102631000
2019-05-21,TSLA,39.551998138427734,41.01599884033203,90019500
2019-05-22,TSLA,39.81999969482422,38.54600143432617,93426000
2019-05-23,TSLA,38.86800003051758,39.097999572753906,132735500
2019-05-24,TSLA,39.965999603271484,38.125999450683594,70683000
2019-05-28,TSLA,38.2400016784668,37.7400016784668,51564500
2019-05-29,TSLA,37.41999816894531,37.97200012207031,59843000
2019-05-30,TSLA,37.75,37.64400100708008,39632500
2019-05-31,TSLA,37.02000045776367,37.03200149536133,52033500
2019-06-03,TSLA,37.10200119018555,35.79399871826172,65322000
2019-06-04,TSLA,36.220001220703125,38.720001220703125,69037500
2019-06-05,TSLA,39.736000061035156,39.31800079345703,67554000
2019-06-06,TSLA,40.88800048828125,41.189998626708984,101211000
2019-06-07,TSLA,41.0,40.900001525878906,80017500
2019-06-10,TSLA,42.04999923706055,42.57600021362305,52925000
2019-06-11,TSLA,43.827999114990234,43.41999816894531,58267500
2019-06-12,TSLA,44.59000015258789,41.85200119018555,75987500
2019-06-13,TSLA,42.07600021362305,42.78200149536133,40841500
2019-06-14,TSLA,42.25,42.98400115966797,37167000
2019-06-17,TSLA,43.09600067138672,45.00600051879883,61584000
2019-06-18,TSLA,45.74399948120117,44.948001861572266,63579000
2019-06-19,TSLA,45.02199935913086,45.2859992980957,32875500
2019-06-20,TSLA,44.599998474121094,43.92399978637695,59317500
2019-06-21,TSLA,43.24399948120117,44.37200164794922,41010500
2019-06-24,TSLA,44.64799880981445,44.72800064086914,28754000
2019-06-25,TSLA,44.87799835205078,43.95199966430664,30910500
2019-06-26,TSLA,44.0620002746582,43.854000091552734,42536000
2019-06-27,TSLA,43.88999938964844,44.56800079345703,31698500
2019-06-28,TSLA,44.198001861572266,44.69200134277344,34257000
2019-07-01,TSLA,46.04199981689453,45.433998107910156,41067000
2019-07-02,TSLA,45.77799987792969,44.90999984741211,46295000
2019-07-03,TSLA,47.87799835205078,46.97999954223633,71005500
2019-07-05,TSLA,46.91400146484375,46.619998931884766,35328500
2019-07-08,TSLA,46.24800109863281,46.06800079345703,29402500
2019-07-09,TSLA,45.79399871826172,46.012001037597656,30954000
2019-07-10,TSLA,46.83000183105469,47.784000396728516,45728500
2019-07-11,TSLA,47.62799835205078,47.720001220703125,37572000
2019-07-12,TSLA,47.95000076293945,49.01599884033203,46002500
2019-07-15,TSLA,49.599998474121094,50.70000076293945,55000500
2019-07-16,TSLA,49.86000061035156,50.47600173950195,40745000
2019-07-17,TSLA,51.13399887084961,50.97200012207031,48823500
2019-07-18,TSLA,51.0099983215332,50.70800018310547,23793000
2019-07-19,TSLA,51.13800048828125,51.63600158691406,35242000
2019-07-22,TSLA,51.75,51.13600158691406,34212000
2019-07-23,TSLA,51.34199905395508,52.034000396728516,25115500
2019-07-24,TSLA,51.83399963378906,52.97600173950195,55364000
2019-07-25,TSLA,46.70000076293945,45.763999938964844,112091500
2019-07-26,TSLA,45.38399887084961,45.608001708984375,50138500
2019-07-29,TSLA,45.417999267578125,47.15399932861328,46366500
2019-07-30,TSLA,46.58000183105469,48.45199966430664,40545000
2019-07-31,TSLA,48.599998474121094,48.321998596191406,45891000
2019-08-01,TSLA,48.529998779296875,46.77000045776367,41297500
2019-08-02,TSLA,46.27000045776367,46.86800003051758,30682500
2019-08-05,TSLA,45.91999816894531,45.66400146484375,35141500
2019-08-06,TSLA,46.375999450683594,46.150001525878906,27821000
2019-08-07,TSLA,45.29999923706055,46.683998107910156,23882500
2019-08-08,TSLA,46.88999938964844,47.65999984741211,26371500
2019-08-09,TSLA,47.209999084472656,47.00199890136719,19491000
2019-08-12,TSLA,46.597999572753906,45.801998138427734,23319500
2019-08-13,TSLA,45.762001037597656,47.0,24240500
2019-08-14,TSLA,46.242000579833984,43.92399978637695,47813000
2019-08-15,TSLA,44.172000885009766,43.12799835205078,40798000
2019-08-16,TSLA,43.332000732421875,43.987998962402344,25492500
2019-08-19,TSLA,44.84199905395508,45.36600112915039,26548000
2019-08-20,TSLA,45.52399826049805,45.172000885009766,20626000
2019-08-21,TSLA,44.402000427246094,44.16600036621094,38971500
2019-08-22,TSLA,44.560001373291016,44.43000030517578,32795000
2019-08-23,TSLA,43.99399948120117,42.279998779296875,42693000
2019-08-26,TSLA,42.720001220703125,43.0,25259500
2019-08-27,TSLA,43.14799880981445,42.816001892089844,27081000
2019-08-28,TSLA,42.737998962402344,43.11800003051758,16127500
2019-08-29,TSLA,43.79999923706055,44.34199905395508,25897500
2019-08-30,TSLA,45.83000183105469,45.12200164794922,46603000
2019-09-03,TSLA,44.816001892089844,45.00199890136719,26770500
2019-09-04,TSLA,45.37799835205078,44.13600158691406,28805000
2019-09-05,TSLA,44.5,45.91600036621094,36976500
2019-09-06,TSLA,45.439998626708984,45.4900016784668,20947000
2019-09-09,TSLA,46.0,46.358001708984375,24013500
2019-09-10,TSLA,46.15999984741211,47.108001708984375,24418500
2019-09-11,TSLA,47.47600173950195,49.41999816894531,50214000
2019-09-12,TSLA,49.540000915527344,49.17399978637695,42906000
2019-09-13,TSLA,49.391998291015625,49.040000915527344,26565500
2019-09-16,TSLA,49.20000076293945,48.5620002746582,23640500
2019-09-17,TSLA,48.49399948120117,48.95800018310547,19327000
2019-09-18,TSLA,49.0,48.698001861572266,20851000
2019-09-19,TSLA,49.20000076293945,49.31999969482422,23979000
2019-09-20,TSLA,49.29800033569336,48.124000549316406,31765000
2019-09-23,TSLA,48.0,48.24599838256836,21701000
2019-09-24,TSLA,48.30400085449219,44.641998291015625,64457500
2019-09-25,TSLA,44.9119987487793,45.7400016784668,47135500
2019-09-26,TSLA,46.13199996948242,48.512001037597656,59422500
2019-09-27,TSLA,48.439998626708984,48.42599868774414,55582000
2019-09-30,TSLA,48.599998474121094,48.17399978637695,29399000
2019-10-01,TSLA,48.29999923706055,48.9379997253418,30813000
2019-10-02,TSLA,48.65800094604492,48.625999450683594,28157000
